Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,11-03-2020,32.3182,-86.9023,197504,2987,81005.0,113512.0,1.0,4028.075628392565,0.0,0.0,0.0,84000001.0,USA,47692.93836557258,0.0,2020-11-03,2338473.0,1.5123744329228774
Alaska,US,11-03-2020,61.3707,-152.4044,17455,86,7113.0,10256.0,2.0,2386.0459711979443,0.0,0.0,0.0,84000002.0,USA,85402.12837214388,0.0,2020-11-03,624755.0,0.4926955027212833
American Samoa,US,11-03-2020,-14.271,-170.132,0,0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,16.0,ASM,3177.512985029025,0.0,2020-11-03,1768.0,0.0
Arizona,US,11-03-2020,33.7298,-111.4312,249818,6020,41776.0,202022.0,4.0,3432.170807025469,0.0,0.0,0.0,84000004.0,USA,24774.077629340445,0.0,2020-11-03,2888318.0,2.4097543011312235
Arkansas,US,11-03-2020,34.9697,-92.3731,114519,2003,102666.0,9850.0,5.0,3794.779250077208,0.0,0.0,0.0,84000005.0,USA,45360.30172933696,0.0,2020-11-03,1368885.0,1.7490547420078764
California,US,11-03-2020,36.1162,-119.6816,954750,17732,0.0,0.0,6.0,2416.25230754544,0.0,0.0,0.0,84000006.0,USA,48276.000568229225,0.0,2020-11-03,19074921.0,1.860031527733408
Colorado,US,11-03-2020,39.0598,-105.3111,114709,2311,8106.0,104292.0,8.0,1991.9128086441192,0.0,0.0,0.0,84000008.0,USA,35782.88707799767,0.0,2020-11-03,2060642.0,2.0146631912055724
Connecticut,US,11-03-2020,41.5978,-72.7554,74843,4635,9800.0,60408.0,9.0,2099.213892177544,0.0,0.0,0.0,84000009.0,USA,66418.0471305676,0.0,2020-11-03,2367994.0,6.192963937843219
Delaware,US,11-03-2020,39.3185,-75.5071,25426,744,13497.0,11185.0,10.0,2611.104949453872,0.0,0.0,0.0,84000010.0,USA,58541.90543088469,0.0,2020-11-03,570060.0,2.92613859828522
Diamond Princess,US,11-03-2020,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2020-11-03,0.0,0.0
District of Columbia,US,11-03-2020,38.8974,-77.0268,17524,647,13517.0,3360.0,11.0,2483.0357535044327,0.0,0.0,0.0,84000011.0,USA,75581.97036056727,0.0,2020-11-03,533419.0,3.6920794339191967
Florida,US,11-03-2020,27.7663,-81.6868,816700,16890,0.0,0.0,12.0,3802.542139332463,0.0,0.0,0.0,84000012.0,USA,55390.08602256374,0.0,2020-11-03,11896537.0,2.0680788539243298
Georgia,US,11-03-2020,33.0406,-83.6431,394526,8479,0.0,0.0,13.0,3715.83575411849,0.0,0.0,0.0,84000013.0,USA,34083.882689801474,0.0,2020-11-03,3618830.0,2.1491612720074214
Grand Princess,US,11-03-2020,0.0,0.0,103,3,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,84099999.0,USA,0.0,0.0,2020-11-03,0.0,2.912621359223301
Guam,US,11-03-2020,13.4443,144.7937,4812,80,3221.0,1511.0,66.0,2930.054984198893,0.0,0.0,0.0,316.0,GUM,42031.55350151313,0.0,2020-11-03,69028.0,1.662510390689942
Hawaii,US,11-03-2020,21.0943,-157.4983,15318,219,11868.0,3231.0,15.0,1081.8774578492971,0.0,0.0,0.0,84000015.0,USA,37956.89158341997,0.0,2020-11-03,537421.0,1.429690560125343
Idaho,US,11-03-2020,44.2405,-114.4788,67024,647,30525.0,35852.0,16.0,3750.5071164171422,0.0,0.0,0.0,84000016.0,USA,21839.77639313623,0.0,2020-11-03,390291.0,0.9653258534256386
Illinois,US,11-03-2020,40.3495,-88.9861,436265,10161,0.0,0.0,17.0,3442.796422076985,0.0,0.0,0.0,84000017.0,USA,62856.90904251253,0.0,2020-11-03,7965115.0,2.329088971152854
Indiana,US,11-03-2020,39.8494,-86.2583,188066,4630,125661.0,57775.0,18.0,2793.5217199559315,0.0,0.0,0.0,84000018.0,USA,44492.65539341486,0.0,2020-11-03,2995343.0,2.46190167281699
Iowa,US,11-03-2020,42.0115,-93.2105,134326,1780,95500.0,37046.0,19.0,4257.46496908151,0.0,0.0,0.0,84000019.0,USA,28624.91165013772,0.0,2020-11-03,903136.0,1.3251343745812427
Kansas,US,11-03-2020,38.5266,-96.7265,93286,1059,2682.0,89545.0,20.0,3202.0578626265483,0.0,0.0,0.0,84000020.0,USA,22492.15154974713,0.0,2020-11-03,655267.0,1.1352185751345325
Kentucky,US,11-03-2020,37.6681,-84.6701,111379,1503,19043.0,90833.0,21.0,2492.99803275665,0.0,0.0,0.0,84000021.0,USA,43284.70324484357,0.0,2020-11-03,1933819.0,1.3494464845258085
Louisiana,US,11-03-2020,31.1695,-91.8678,184769,5951,168634.0,10184.0,22.0,3974.5577024923023,0.0,0.0,0.0,84000022.0,USA,60614.8605423256,0.0,2020-11-03,2817860.0,3.220778377325201
