Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,04-14-2021,32.3182,-86.9023,520780,10728,0.0,0.0,1.0,10621.25944666579,4365336.0,0.0,2.0599869426629285,84000001.0,USA,89030.61989298793,0.0,2021-04-14,0.0,0.0
Alaska,US,04-14-2021,61.3707,-152.4044,65536,314,0.0,0.0,2.0,8958.573976993897,1986846.0,0.0,0.4791259765625,84000002.0,USA,271595.8690169436,0.0,2021-04-14,0.0,0.0
American Samoa,US,04-14-2021,-14.271,-170.132,0,0,0.0,0.0,60.0,0.0,2140.0,0.0,0.0,16.0,ASM,3846.084721698028,0.0,2021-04-14,0.0,0.0
Arizona,US,04-14-2021,33.7298,-111.4312,851265,17109,0.0,0.0,4.0,11695.261678672216,8818384.0,0.0,2.009832425860337,84000004.0,USA,121152.99990369182,0.0,2021-04-14,0.0,0.0
Arkansas,US,04-14-2021,34.9697,-92.3731,332666,5680,0.0,0.0,5.0,11023.446188022814,2906644.0,0.0,1.7074182513391811,84000005.0,USA,96316.5268519758,0.0,2021-04-14,0.0,0.0
California,US,04-14-2021,36.1162,-119.6816,3770705,59757,0.0,0.0,6.0,9544.727463195375,56722428.0,0.0,1.5787251937908442,84000006.0,USA,143556.66093502255,0.0,2021-04-14,0.0,0.0
Colorado,US,04-14-2021,39.0598,-105.3111,483820,6173,0.0,0.0,8.0,8401.496439496445,7330900.0,0.0,1.2758877268405606,84000008.0,USA,127300.50483300502,0.0,2021-04-14,0.0,0.0
Connecticut,US,04-14-2021,41.5978,-72.7554,327298,7984,0.0,0.0,9.0,9180.130519646806,7593470.0,0.0,2.43936718220093,84000009.0,USA,212983.4147994257,0.0,2021-04-14,0.0,0.0
Delaware,US,04-14-2021,39.3185,-75.5071,99515,1591,0.0,0.0,10.0,10219.622002867223,1637142.0,0.0,1.5987539566899462,84000010.0,USA,168125.13093521632,0.0,2021-04-14,0.0,0.0
Diamond Princess,US,04-14-2021,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2021-04-14,0.0,0.0
District of Columbia,US,04-14-2021,38.8974,-77.0268,46209,1088,0.0,0.0,11.0,6547.511934129556,1434114.0,0.0,2.354519682312969,84000011.0,USA,203204.5387241073,0.0,2021-04-14,0.0,0.0
Florida,US,04-14-2021,27.7663,-81.6868,2141686,34164,0.0,0.0,12.0,9971.655766154508,26732312.0,0.0,1.5951918255056998,84000012.0,USA,124465.21716882927,0.0,2021-04-14,0.0,0.0
Georgia,US,04-14-2021,33.0406,-83.6431,1078379,19600,0.0,0.0,13.0,10156.692447875534,8015034.0,0.0,1.81754281194274,84000013.0,USA,75489.44786319617,0.0,2021-04-14,0.0,0.0
Grand Princess,US,04-14-2021,0.0,0.0,103,3,0.0,0.0,99999.0,0.0,0.0,0.0,2.912621359223301,84099999.0,USA,0.0,0.0,2021-04-14,0.0,0.0
Guam,US,04-14-2021,13.4443,144.7937,7851,136,0.0,0.0,66.0,4780.5198838207625,136194.0,0.0,1.7322634059355495,316.0,GUM,82929.32429717043,0.0,2021-04-14,0.0,0.0
Hawaii,US,04-14-2021,21.0943,-157.4983,32271,473,0.0,0.0,15.0,2279.2314559508204,1343365.0,0.0,1.4657122493879955,84000015.0,USA,94878.98623604391,0.0,2021-04-14,0.0,0.0
Idaho,US,04-14-2021,44.2405,-114.4788,184347,2006,0.0,0.0,16.0,10315.629258029228,689928.0,0.0,1.0881652535707118,84000016.0,USA,38606.76584231687,0.0,2021-04-14,0.0,0.0
Illinois,US,04-14-2021,40.3495,-88.9861,1288934,23865,0.0,0.0,17.0,10171.655676007418,21283370.0,0.0,1.8515300240353656,84000017.0,USA,167958.25951139934,0.0,2021-04-14,0.0,0.0
Indiana,US,04-14-2021,39.8494,-86.2583,701971,13187,0.0,0.0,18.0,10427.03750427608,9264312.0,0.0,1.8785676331358416,84000018.0,USA,137611.5661121541,0.0,2021-04-14,0.0,0.0
Iowa,US,04-14-2021,42.0115,-93.2105,358395,5857,0.0,0.0,19.0,11359.335925985792,1397808.0,0.0,1.6342303882587648,84000019.0,USA,44303.54952505016,0.0,2021-04-14,0.0,0.0
Kansas,US,04-14-2021,38.5266,-96.7265,306886,4938,0.0,0.0,20.0,10533.914298287104,1339004.0,0.0,1.6090665589176436,84000020.0,USA,45961.54070587653,0.0,2021-04-14,0.0,0.0
Kentucky,US,04-14-2021,37.6681,-84.6701,434922,6285,0.0,0.0,21.0,9734.866450610863,4412228.0,0.0,1.4450867052023122,84000021.0,USA,98758.97363123937,0.0,2021-04-14,0.0,0.0
Louisiana,US,04-14-2021,31.1695,-91.8678,450673,10264,0.0,0.0,22.0,9694.406764421052,6230125.0,0.0,2.2774827868543266,84000022.0,USA,134015.9404783262,0.0,2021-04-14,0.0,0.0
Maine,US,04-14-2021,44.6939,-69.3819,55374,757,0.0,0.0,23.0,4119.439493175184,1907432.0,0.0,1.367067576841117,84000023.0,USA,141899.64083046425,0.0,2021-04-14,0.0,0.0
Maryland,US,04-14-2021,39.0639,-76.8021,430351,8493,0.0,0.0,24.0,7118.322504664488,9156531.0,0.0,1.9735053479601528,84000024.0,USA,151455.7667623824,0.0,2021-04-14,0.0,0.0
Massachusetts,US,04-14-2021,42.2302,-71.5301,664943,13985,0.0,0.0,25.0,9647.337113962809,19931128.0,0.0,2.620826146000484,84000025.0,USA,289171.118242531,0.0,2021-04-14,0.0,0.0
Michigan,US,04-14-2021,43.3266,-84.5361,850583,17694,0.0,0.0,26.0,8517.023924544028,12077018.0,0.0,2.0802202724484267,84000026.0,USA,120929.11713865532,0.0,2021-04-14,0.0,0.0
Minnesota,US,04-14-2021,45.6945,-93.9002,547101,7056,0.0,0.0,27.0,9701.005313821895,8042747.0,0.0,1.2897070193620557,84000027.0,USA,142611.20229121333,0.0,2021-04-14,0.0,0.0
Mississippi,US,04-14-2021,32.7416,-89.6787,308111,7122,0.0,0.0,28.0,10352.67387486312,1858580.0,0.0,2.311504620088215,84000028.0,USA,62449.158291469954,0.0,2021-04-14,0.0,0.0
