Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,07-31-2021,32.3182,-86.9023,585607,11536,0.0,0.0,1.0,11943.400055270196,4966699.0,0.0,1.969921807628665,84000001.0,USA,101295.36209627008,0.0,2021-07-31,0.0,0.0
Alaska,US,07-31-2021,61.3707,-152.4044,75486,389,0.0,0.0,2.0,10318.709033620626,2496001.0,0.0,0.5153273454680338,84000002.0,USA,341195.8252739066,0.0,2021-07-31,0.0,0.0
American Samoa,US,07-31-2021,-14.271,-170.132,0,0,0.0,0.0,60.0,0.0,2140.0,0.0,0.0,16.0,ASM,3846.084721698028,0.0,2021-07-31,0.0,0.0
Arizona,US,07-31-2021,33.7298,-111.4312,927235,18246,0.0,0.0,4.0,12738.989577421406,10713410.0,0.0,1.967785944232045,84000004.0,USA,147188.16516702052,0.0,2021-07-31,0.0,0.0
Arkansas,US,07-31-2021,34.9697,-92.3731,386452,6141,0.0,0.0,5.0,12805.73556135521,3310018.0,0.0,1.589071864034861,84000005.0,USA,109683.00128172673,0.0,2021-07-31,0.0,0.0
California,US,07-31-2021,36.1162,-119.6816,4032095,63984,0.0,0.0,6.0,10206.322737143895,73566888.0,0.0,1.5872563229264434,84000006.0,USA,186187.6715972169,0.0,2021-07-31,0.0,0.0
Colorado,US,07-31-2021,39.0598,-105.3111,575082,6945,0.0,0.0,8.0,9986.2539279453,9466442.0,0.0,1.2076538650140327,84000008.0,USA,164384.02454983178,0.0,2021-07-31,0.0,0.0
Connecticut,US,07-31-2021,41.5978,-72.7554,354335,8293,0.0,0.0,9.0,9938.470591568084,9056971.0,0.0,2.340440543553417,84000009.0,USA,254032.0316428944,0.0,2021-07-31,0.0,0.0
Delaware,US,07-31-2021,39.3185,-75.5071,111407,1833,0.0,0.0,10.0,11440.862467702647,1950525.0,0.0,1.6453185167897888,84000010.0,USA,200307.7747791046,0.0,2021-07-31,0.0,0.0
Diamond Princess,US,07-31-2021,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2021-07-31,0.0,0.0
District of Columbia,US,07-31-2021,38.8974,-77.0268,50398,1149,0.0,0.0,11.0,7141.065733001393,1730763.0,0.0,2.27985237509425,84000011.0,USA,245237.7544991208,0.0,2021-07-31,0.0,0.0
Florida,US,07-31-2021,27.7663,-81.6868,2634234,39079,0.0,0.0,12.0,12264.951377326206,33441979.0,0.0,1.483505261871193,84000012.0,USA,155705.31941982527,0.0,2021-07-31,0.0,0.0
Georgia,US,07-31-2021,33.0406,-83.6431,1179449,21676,0.0,0.0,13.0,11108.618353059872,9482620.0,0.0,1.8378073151107,84000013.0,USA,89311.87916314534,0.0,2021-07-31,0.0,0.0
Grand Princess,US,07-31-2021,0.0,0.0,103,3,0.0,0.0,99999.0,0.0,0.0,0.0,2.912621359223301,84099999.0,USA,0.0,0.0,2021-07-31,0.0,0.0
Guam,US,07-31-2021,13.4443,144.7937,8541,143,0.0,0.0,66.0,5200.664925195915,175662.0,0.0,1.67427701674277,316.0,GUM,106961.62066382916,0.0,2021-07-31,0.0,0.0
Hawaii,US,07-31-2021,21.0943,-157.4983,42410,537,0.0,0.0,15.0,2995.327261221353,1845697.0,0.0,1.2662107993397784,84000015.0,USA,130357.61707272974,0.0,2021-07-31,0.0,0.0
Idaho,US,07-31-2021,44.2405,-114.4788,200484,2197,0.0,0.0,16.0,11218.618237165409,825828.0,0.0,1.0958480477245067,84000016.0,USA,46211.41368668738,0.0,2021-07-31,0.0,0.0
Illinois,US,07-31-2021,40.3495,-88.9861,1419611,25916,0.0,0.0,17.0,11202.89656869364,26823562.0,0.0,1.8225415272211896,84000017.0,USA,211678.8265869601,0.0,2021-07-31,0.0,0.0
Indiana,US,07-31-2021,39.8494,-86.2583,771299,14005,0.0,0.0,18.0,11456.831692492477,11225411.0,0.0,1.8157679447270123,84000018.0,USA,166741.61966507626,0.0,2021-07-31,0.0,0.0
