Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2021-05-20 04:31:17,32.3182,-86.9023,540891,11045,0.0,0.0,1.0,11031.421412816364,4587447.0,0.0,2.0420010686071683,84000001.0,USA,93560.5529874969,0.0,2021-05-19,0.0,0.0
Alaska,US,2021-05-20 04:31:17,61.3707,-152.4044,69756,369,0.0,0.0,2.0,9535.435277392367,2207366.0,0.0,0.5289867538276277,84000002.0,USA,301740.28938752913,0.0,2021-05-19,0.0,0.0
American Samoa,US,2021-05-20 04:31:17,-14.271,-170.132,0,0,0.0,0.0,60.0,0.0,2140.0,0.0,0.0,16.0,ASM,3846.084721698028,0.0,2021-05-19,0.0,0.0
Arizona,US,2021-05-20 04:31:17,33.7298,-111.4312,874605,17497,0.0,0.0,4.0,12015.922586356908,9499702.0,0.0,2.000560252914173,84000004.0,USA,130513.41328423675,0.0,2021-05-19,0.0,0.0
Arkansas,US,2021-05-20 04:31:17,34.9697,-92.3731,339406,5805,0.0,0.0,5.0,11246.78739904911,3023493.0,0.0,1.7103410075249112,84000005.0,USA,100188.5145622446,0.0,2021-05-19,0.0,0.0
California,US,2021-05-20 07:31:01,36.1162,-119.6816,3836420,61686,0.0,0.0,6.0,9711.093703839442,63477928.0,0.0,1.6073466492262714,84000006.0,USA,160653.90195838892,0.0,2021-05-19,0.0,0.0
Colorado,US,2021-05-20 04:31:17,39.0598,-105.3111,534364,6472,0.0,0.0,8.0,9279.189044262492,8270665.0,0.0,1.2111594343930354,84000008.0,USA,143619.45051830818,0.0,2021-05-19,0.0,0.0
Connecticut,US,2021-05-20 04:31:17,41.5978,-72.7554,345948,8204,0.0,0.0,9.0,9703.230062544755,8326299.0,0.0,2.3714546694879,84000009.0,USA,233537.97324030296,0.0,2021-05-19,0.0,0.0
Delaware,US,2021-05-20 04:31:17,39.3185,-75.5071,107928,1652,0.0,0.0,10.0,11083.589042108766,1806575.0,0.0,1.5306500630049662,84000010.0,USA,185524.93211907608,0.0,2021-05-19,0.0,0.0
Diamond Princess,US,2021-05-20 04:31:17,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2021-05-19,0.0,0.0
District of Columbia,US,2021-05-20 04:31:17,38.8974,-77.0268,48634,1124,0.0,0.0,11.0,6891.1185138059,1588906.0,0.0,2.311140354484517,84000011.0,USA,225137.54890194672,0.0,2021-05-19,0.0,0.0
Florida,US,2021-05-20 04:31:17,27.7663,-81.6868,2299596,36271,0.0,0.0,12.0,10706.882200857566,29222488.0,0.0,1.577277052143072,84000012.0,USA,136059.43680193124,0.0,2021-05-19,0.0,0.0
Georgia,US,2021-05-20 04:31:17,33.0406,-83.6431,1117475,20569,0.0,0.0,13.0,10524.91739285512,8606492.0,0.0,1.840667576455849,84000013.0,USA,81060.08397706298,0.0,2021-05-19,0.0,0.0
Grand Princess,US,2021-05-20 04:31:17,0.0,0.0,103,3,0.0,0.0,99999.0,0.0,0.0,0.0,2.912621359223301,84099999.0,USA,0.0,0.0,2021-05-19,0.0,0.0
Guam,US,2021-05-20 04:31:17,13.4443,144.7937,8118,139,0.0,0.0,66.0,4943.097747657234,150431.0,0.0,1.7122443951712245,316.0,GUM,91598.31698421108,0.0,2021-05-19,0.0,0.0
Hawaii,US,2021-05-20 04:31:17,21.0943,-157.4983,35585,492,0.0,0.0,15.0,2513.292162003345,1547314.0,0.0,1.3826050302093578,84000015.0,USA,109283.4663020386,0.0,2021-05-19,0.0,0.0
Idaho,US,2021-05-20 04:31:17,44.2405,-114.4788,190712,2074,0.0,0.0,16.0,10671.799850593012,724458.0,0.0,1.0875036704559755,84000016.0,USA,40538.9843122662,0.0,2021-05-19,0.0,0.0
Illinois,US,2021-05-20 04:31:17,40.3495,-88.9861,1370342,24864,0.0,0.0,17.0,10814.088993207844,23904959.0,0.0,1.8144375637614552,84000017.0,USA,188646.5962547924,0.0,2021-05-19,0.0,0.0
Indiana,US,2021-05-20 04:31:17,39.8494,-86.2583,737282,13518,0.0,0.0,18.0,10951.545099765768,10208588.0,0.0,1.8334911200870223,84000018.0,USA,151637.78837260048,0.0,2021-05-19,0.0,0.0
Iowa,US,2021-05-20 04:31:17,42.0115,-93.2105,369984,6018,0.0,0.0,19.0,11726.649487966986,1454286.0,0.0,1.626556824078879,84000019.0,USA,46093.62074375528,0.0,2021-05-19,0.0,0.0
Kansas,US,2021-05-20 04:31:17,38.5266,-96.7265,314058,5054,0.0,0.0,20.0,10780.094421679229,1398751.0,0.0,1.6092568888549248,84000020.0,USA,48012.36667245618,0.0,2021-05-19,0.0,0.0
Kentucky,US,2021-05-20 04:31:17,37.6681,-84.6701,454044,6678,0.0,0.0,21.0,10162.874498648402,5253849.0,0.0,1.4707825673282766,84000021.0,USA,117596.99064815175,0.0,2021-05-19,0.0,0.0
Louisiana,US,2021-05-20 04:31:17,31.1695,-91.8678,467055,10509,0.0,0.0,22.0,10046.79923438208,6706202.0,0.0,2.250056203230883,84000022.0,USA,144256.8115515551,0.0,2021-05-19,0.0,0.0
Maine,US,2021-05-20 04:31:17,44.6939,-69.3819,66316,807,0.0,0.0,23.0,4933.447997786064,2201096.0,0.0,1.2169008987273056,84000023.0,USA,163746.1947966541,0.0,2021-05-19,0.0,0.0
Maryland,US,2021-05-20 04:31:17,39.0639,-76.8021,456765,8957,0.0,0.0,24.0,7555.229519260033,10129161.0,0.0,1.9609646098102964,84000024.0,USA,167543.7833295841,0.0,2021-05-19,0.0,0.0
Massachusetts,US,2021-05-20 04:31:17,42.2302,-71.5301,703292,14322,0.0,0.0,25.0,10203.72424937646,22422268.0,0.0,2.5301012950524107,84000025.0,USA,325313.8663849693,0.0,2021-05-19,0.0,0.0
Michigan,US,2021-05-20 04:31:17,43.3266,-84.5361,982400,19931,0.0,0.0,26.0,9836.928675358024,13450102.0,0.0,2.028807003257329,84000026.0,USA,134678.02733132153,0.0,2021-05-19,0.0,0.0
Minnesota,US,2021-05-20 04:31:17,45.6945,-93.9002,596186,7418,0.0,0.0,27.0,10571.36352159148,8925192.0,0.0,1.2442425685943648,84000027.0,USA,158258.41118711288,0.0,2021-05-19,0.0,0.0
Mississippi,US,2021-05-20 04:31:17,32.7416,-89.6787,315891,7269,0.0,0.0,28.0,10614.085517895775,1923640.0,0.0,2.301110193072927,84000028.0,USA,64635.20475621348,0.0,2021-05-19,0.0,0.0
Missouri,US,2021-05-20 04:31:17,38.4561,-92.2884,601228,9403,0.0,0.0,29.0,9796.090479595036,5435181.0,0.0,1.5639657500981323,84000029.0,USA,88557.9594579358,0.0,2021-05-19,0.0,0.0
Montana,US,2021-05-20 04:31:17,46.9219,-110.4544,110992,1602,0.0,0.0,30.0,10384.944300874457,1355985.0,0.0,1.443347268271587,84000030.0,USA,126872.4655634753,0.0,2021-05-19,0.0,0.0
Nebraska,US,2021-05-20 04:31:17,41.1254,-98.2681,222676,2244,0.0,0.0,31.0,11511.325428761667,2935101.0,0.0,1.0077421904471071,84000031.0,USA,151731.22733156604,0.0,2021-05-19,0.0,0.0
Nevada,US,2021-05-20 04:31:17,38.3135,-117.0554,321716,5545,0.0,0.0,32.0,10444.795653207177,3318236.0,0.0,1.7235698566437478,84000032.0,USA,107729.47863679632,0.0,2021-05-19,0.0,0.0
New Hampshire,US,2021-05-20 04:31:17,43.4525,-71.5639,97978,1340,0.0,0.0,33.0,7205.795937519076,1975833.0,0.0,1.3676539631345812,84000033.0,USA,145312.71718769651,0.0,2021-05-19,0.0,0.0
New Jersey,US,2021-05-20 04:31:17,40.2989,-74.521,1012196,26030,0.0,0.0,34.0,11395.793154616147,14162793.0,0.0,2.571636323399816,84000034.0,USA,159451.58795297105,0.0,2021-05-19,0.0,0.0
New Mexico,US,2021-05-20 04:31:17,34.8405,-106.2485,201489,4122,0.0,0.0,35.0,9609.224214277843,3415110.0,0.0,2.0457692479490195,84000035.0,USA,162870.21974610232,0.0,2021-05-19,0.0,0.0
New York,US,2021-05-20 04:31:17,42.1657,-74.9481,2089698,52837,0.0,0.0,36.0,10741.98189215846,54160911.0,0.0,2.528451479591788,84000036.0,USA,278411.2944668588,0.0,2021-05-19,0.0,0.0
North Carolina,US,2021-05-20 04:31:17,35.6301,-79.8064,993547,12938,0.0,0.0,37.0,9473.10299955645,11779878.0,0.0,1.3022031167121435,84000037.0,USA,112316.7777832443,0.0,2021-05-19,0.0,0.0
North Dakota,US,2021-05-20 04:31:17,47.5289,-99.784,109220,1536,0.0,0.0,38.0,14350.800853473864,1547433.0,0.0,1.4045097931639874,84000038.0,USA,203058.6750159436,0.0,2021-05-19,0.0,0.0
Northern Mariana Islands,US,2021-05-20 04:31:17,15.0979,145.6739,174,2,0.0,0.0,69.0,315.5375018134339,17542.0,0.0,1.1494252873563218,580.0,MNP,31811.25779776585,0.0,2021-05-19,0.0,0.0
Ohio,US,2021-05-20 04:31:17,40.3888,-82.7649,1093534,20147,0.0,0.0,39.0,9355.159935324362,12887649.0,0.0,1.8425581646295408,84000039.0,USA,110253.56100982967,0.0,2021-05-19,0.0,0.0
Oklahoma,US,2021-05-20 04:31:17,35.5653,-96.9289,451473,6918,0.0,0.0,40.0,11409.560494630869,4027953.0,0.0,1.532317547228738,84000040.0,USA,101793.84685912532,0.0,2021-05-19,0.0,0.0
Oregon,US,2021-05-20 04:31:17,44.572,-122.0709,196788,2601,0.0,0.0,41.0,4665.724771364359,4957229.0,0.0,1.3217269345691811,84000041.0,USA,117532.9092354502,0.0,2021-05-19,0.0,0.0
Pennsylvania,US,2021-05-20 04:31:17,40.5908,-77.2098,1202582,26887,0.0,0.0,42.0,9393.71218019325,13675339.0,0.0,2.2357726957496453,84000042.0,USA,106821.98680220707,0.0,2021-05-19,0.0,0.0
Puerto Rico,US,2021-05-20 04:31:17,18.2208,-66.5901,137147,2461,0.0,0.0,72.0,4294.306217189249,2198751.0,0.0,1.794424960079331,630.0,PRI,68846.63965927856,0.0,2021-05-19,0.0,0.0
Rhode Island,US,2021-05-20 04:31:17,41.6809,-71.5118,150737,2703,0.0,0.0,44.0,14229.04939864692,4208523.0,0.0,1.7931894624412057,84000044.0,USA,397269.95802186406,0.0,2021-05-19,0.0,0.0
South Carolina,US,2021-05-20 04:31:17,33.8569,-80.945,589488,9667,0.0,0.0,45.0,11449.227904288333,6343181.0,0.0,1.6398976739136335,84000045.0,USA,123199.3270552608,0.0,2021-05-19,0.0,0.0
South Dakota,US,2021-05-20 04:31:17,44.2998,-99.4388,123822,1994,0.0,0.0,46.0,13996.57947299468,797976.0,0.0,1.610376185169033,84000046.0,USA,90201.53528082572,0.0,2021-05-19,0.0,0.0
Tennessee,US,2021-05-20 04:31:17,35.7478,-86.6923,854951,12300,0.0,0.0,47.0,12524.12077946762,7851041.0,0.0,1.4412587952212923,84000047.0,USA,114963.259099856,0.0,2021-05-19,0.0,0.0
Texas,US,2021-05-20 04:31:17,31.0545,-97.5635,2973791,51081,0.0,0.0,48.0,10255.908416785129,23973724.0,0.0,1.7177064561699191,84000048.0,USA,82679.75716964765,0.0,2021-05-19,0.0,0.0
Utah,US,2021-05-20 04:31:17,40.15,-111.8624,403418,2275,0.0,0.0,49.0,12583.38381226454,3383415.0,0.0,0.5639312078291003,84000049.0,USA,105535.2253522972,0.0,2021-05-19,0.0,0.0
