Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,02-18-2022,32.3182,-86.9023,1271455,17877,0.0,0.0,1.0,25931.205940628388,7169743.0,0.0,1.4060269533723175,84000001.0,USA,146226.23865915727,0.0,2022-02-18,0.0,0.0
Alaska,US,02-18-2022,61.3707,-152.4044,235956,1141,0.0,0.0,2.0,32254.47511773028,3741734.0,0.0,0.483564732407737,84000002.0,USA,511483.7774846387,0.0,2022-02-18,0.0,0.0
American Samoa,US,02-18-2022,-14.271,-170.132,18,0,0.0,0.0,60.0,32.350245322693695,2140.0,0.0,0.0,16.0,ASM,3846.084721698028,0.0,2022-02-18,0.0,0.0
Arizona,US,02-18-2022,33.7298,-111.4312,1962920,27513,0.0,0.0,4.0,26967.939542092376,18066365.0,0.0,1.4016363377009762,84000004.0,USA,248208.0976633657,0.0,2022-02-18,0.0,0.0
Arkansas,US,02-18-2022,34.9697,-92.3731,812948,10271,0.0,0.0,5.0,26938.396264303447,4918663.0,0.0,1.2634264430197255,84000005.0,USA,162988.15297481214,0.0,2022-02-18,0.0,0.0
California,US,02-18-2022,36.1162,-119.6816,8898028,83835,0.0,0.0,6.0,22506.096404649263,143981364.0,0.0,0.9430475181832564,84000006.0,USA,364397.0221569159,0.0,2022-02-18,0.0,0.0
Colorado,US,02-18-2022,39.0598,-105.3111,1301611,11681,0.0,0.0,8.0,22602.3731596656,16425156.0,0.0,0.8974263432008488,84000008.0,USA,285221.54861761327,0.0,2022-02-18,0.0,0.0
Connecticut,US,02-18-2022,41.5978,-72.7554,719327,10357,0.0,0.0,9.0,20175.851200758872,13070534.0,0.0,1.439818052151525,84000009.0,USA,366605.3812778607,0.0,2022-02-18,0.0,0.0
Delaware,US,02-18-2022,39.3185,-75.5071,254719,2660,0.0,0.0,10.0,26158.1861724196,3086089.0,0.0,1.0442880193468096,84000010.0,USA,316923.7104678341,0.0,2022-02-18,0.0,0.0
Diamond Princess,US,02-18-2022,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2022-02-18,0.0,0.0
District of Columbia,US,02-18-2022,38.8974,-77.0268,133697,1314,0.0,0.0,11.0,18943.987168242533,3011192.0,0.0,0.982819360195068,84000011.0,USA,426666.137677843,0.0,2022-02-18,0.0,0.0
Florida,US,02-18-2022,27.7663,-81.6868,5818706,68902,0.0,0.0,12.0,27091.802083245548,53476204.0,0.0,1.1841464408065985,84000012.0,USA,248984.3506324712,0.0,2022-02-18,0.0,0.0
Georgia,US,02-18-2022,33.0406,-83.6431,2451908,34757,0.0,0.0,13.0,23093.24965201066,16449594.0,0.0,1.4175491086941272,84000013.0,USA,154930.19351305868,0.0,2022-02-18,0.0,0.0
Grand Princess,US,02-18-2022,0.0,0.0,103,3,0.0,0.0,99999.0,0.0,0.0,0.0,2.912621359223301,84099999.0,USA,0.0,0.0,2022-02-18,0.0,0.0
Guam,US,02-18-2022,13.4443,144.7937,42403,316,0.0,0.0,66.0,25819.435057145816,348907.0,0.0,0.7452302903096479,316.0,GUM,212451.51587113112,0.0,2022-02-18,0.0,0.0
Hawaii,US,02-18-2022,21.0943,-157.4983,233640,1292,0.0,0.0,15.0,16501.491660263073,3538475.0,0.0,0.5529875021400446,84000015.0,USA,249914.89343669484,0.0,2022-02-18,0.0,0.0
Idaho,US,02-18-2022,44.2405,-114.4788,413372,4674,0.0,0.0,16.0,23131.33545785968,1183757.0,0.0,1.1307006763883378,84000016.0,USA,66240.28784627307,0.0,2022-02-18,0.0,0.0
Illinois,US,02-18-2022,40.3495,-88.9861,3013718,36335,0.0,0.0,17.0,23782.7617672314,53468470.0,0.0,1.152466943556926,84000017.0,USA,421947.8005568417,0.0,2022-02-18,0.0,0.0
Indiana,US,02-18-2022,39.8494,-86.2583,1674269,22529,0.0,0.0,18.0,24869.49696675049,18750347.0,0.0,1.3456021702605734,84000018.0,USA,278516.5931173659,0.0,2022-02-18,0.0,0.0
Iowa,US,02-18-2022,42.0115,-93.2105,743773,8948,0.0,0.0,19.0,23573.898518891816,1930704.0,0.0,1.2030552332499298,84000019.0,USA,61193.69776264869,0.0,2022-02-18,0.0,0.0
Kansas,US,02-18-2022,38.5266,-96.7265,762868,7905,0.0,0.0,20.0,26185.57422921113,2236393.0,0.0,1.036221207338622,84000020.0,USA,76764.57120653661,0.0,2022-02-18,0.0,0.0
Kentucky,US,02-18-2022,37.6681,-84.6701,1258447,13565,0.0,0.0,21.0,28167.8403947648,9414089.0,0.0,1.0779158756785148,84000021.0,USA,210715.7126316093,0.0,2022-02-18,0.0,0.0
Louisiana,US,02-18-2022,31.1695,-91.8678,1219464,16400,0.0,0.0,22.0,24890.692080569712,12439445.0,0.0,1.4173156214972211,84000022.0,USA,267584.3455313357,0.0,2022-02-18,0.0,0.0
Maine,US,02-18-2022,44.6939,-69.3819,209759,1910,0.0,0.0,23.0,15604.607011394037,3777274.0,0.0,0.910568795617828,84000023.0,USA,281002.84776508465,0.0,2022-02-18,0.0,0.0
Maryland,US,02-18-2022,39.0639,-76.8021,996182,13988,0.0,0.0,24.0,16477.58399386008,18470068.0,0.0,1.4041610870302816,84000024.0,USA,305508.52840375283,0.0,2022-02-18,0.0,0.0
Massachusetts,US,02-18-2022,42.2302,-71.5301,1661206,19373,0.0,0.0,25.0,24101.636227071645,40249098.0,0.0,1.3910977928083572,84000025.0,USA,583954.7403896669,0.0,2022-02-18,0.0,0.0
Michigan,US,02-18-2022,43.3266,-84.5361,2343175,33998,0.0,0.0,26.0,23462.586877933667,22488966.0,0.0,1.45093729661677,84000026.0,USA,225185.6214622879,0.0,2022-02-18,0.0,0.0
Minnesota,US,02-18-2022,45.6945,-93.9002,1404662,12131,0.0,0.0,27.0,24906.979746196204,15681418.0,0.0,0.8636241316416333,84000027.0,USA,278057.46899797715,0.0,2022-02-18,0.0,0.0
Mississippi,US,02-18-2022,32.7416,-89.6787,785528,11836,0.0,0.0,28.0,26394.108628297843,3453756.0,0.0,1.5067572384434418,84000028.0,USA,116047.8188424034,0.0,2022-02-18,0.0,0.0
Missouri,US,02-18-2022,38.4561,-92.2884,1392952,18596,0.0,0.0,29.0,22696.021851498703,9517642.0,0.0,1.3350065185304305,84000029.0,USA,155075.4159559998,0.0,2022-02-18,0.0,0.0
Montana,US,02-18-2022,46.9219,-110.4544,261722,3105,0.0,0.0,30.0,24487.966631049665,2667041.0,0.0,1.186373327423755,84000030.0,USA,249541.1582199484,0.0,2022-02-18,0.0,0.0
Nebraska,US,02-18-2022,41.1254,-98.2681,452601,3883,0.0,0.0,31.0,23397.39082964917,5136049.0,0.0,0.8579300531814998,84000031.0,USA,265510.1198919773,0.0,2022-02-18,0.0,0.0
Nevada,US,02-18-2022,38.3135,-117.0554,677345,9507,0.0,0.0,32.0,21990.6069692574,5705101.0,0.0,1.4035683440491922,84000032.0,USA,185221.1706160337,0.0,2022-02-18,0.0,0.0
New Hampshire,US,02-18-2022,43.4525,-71.5639,293697,2333,0.0,0.0,33.0,21599.957638056912,3522288.0,0.0,0.794356088077168,84000033.0,USA,259046.81215346497,0.0,2022-02-18,0.0,0.0
New Jersey,US,02-18-2022,40.2989,-74.521,2155400,32647,0.0,0.0,34.0,24266.53786960198,17581858.0,0.0,1.5146608518140483,84000034.0,USA,197945.07886005595,0.0,2022-02-18,0.0,0.0
New Mexico,US,02-18-2022,34.8405,-106.2485,507323,6775,0.0,0.0,35.0,24194.772201262,6491939.0,0.0,1.335441129221423,84000035.0,USA,309607.45964501635,0.0,2022-02-18,0.0,0.0
New York,US,02-18-2022,42.1657,-74.9481,4903700,66919,0.0,0.0,36.0,25207.2101349465,99488827.0,0.0,1.3646634174194996,84000036.0,USA,511417.045958835,0.0,2022-02-18,0.0,0.0
North Carolina,US,02-18-2022,35.6301,-79.8064,2559793,22148,0.0,0.0,37.0,24406.67904643021,21935175.0,0.0,0.8652262116507077,84000037.0,USA,209143.7768805055,0.0,2022-02-18,0.0,0.0
North Dakota,US,02-18-2022,47.5289,-99.784,236480,2219,0.0,0.0,38.0,31041.175127483064,2231494.0,0.0,0.9380561650031916,84000038.0,USA,292823.1561211555,0.0,2022-02-18,0.0,0.0
Northern Mariana Islands,US,02-18-2022,15.0979,145.6739,8311,25,0.0,0.0,69.0,15071.44929638764,17542.0,0.0,0.3008061605101672,580.0,MNP,31811.25779776585,0.0,2022-02-18,0.0,0.0
Ohio,US,02-18-2022,40.3888,-82.7649,2642330,37599,0.0,0.0,39.0,22605.076524283308,21400919.0,0.0,1.4027014036853838,84000039.0,USA,183084.40341856945,0.0,2022-02-18,0.0,0.0
Oklahoma,US,02-18-2022,35.5653,-96.9289,1013287,14223,0.0,0.0,40.0,25607.642815678963,5451538.0,0.0,1.4036497063517048,84000040.0,USA,137770.48151224758,0.0,2022-02-18,0.0,0.0
Oregon,US,02-18-2022,44.572,-122.0709,685953,6456,0.0,0.0,41.0,16263.531841838409,10273053.0,0.0,0.9411723543741336,84000041.0,USA,243567.8896052552,0.0,2022-02-18,0.0,0.0
Pennsylvania,US,02-18-2022,40.5908,-77.2098,2738475,42686,0.0,0.0,42.0,21391.011974779856,24002323.0,0.0,1.5587507645678709,84000042.0,USA,187489.0144023714,0.0,2022-02-18,0.0,0.0
Puerto Rico,US,02-18-2022,18.2208,-66.5901,471103,4069,0.0,0.0,72.0,14751.037513299649,3804755.0,0.0,0.8637177008000374,630.0,PRI,119133.36092938148,0.0,2022-02-18,0.0,0.0
Rhode Island,US,02-18-2022,41.6809,-71.5118,354045,3397,0.0,0.0,44.0,33420.61865596336,7396122.0,0.0,0.9594825516530384,84000044.0,USA,698168.2353796298,0.0,2022-02-18,0.0,0.0
South Carolina,US,02-18-2022,33.8569,-80.945,1449637,16533,0.0,0.0,45.0,28155.321892029737,12469812.0,0.0,1.140492412928202,84000045.0,USA,242192.7494904553,0.0,2022-02-18,0.0,0.0
South Dakota,US,02-18-2022,44.2998,-99.4388,234961,2772,0.0,0.0,46.0,26559.499196865683,1269129.0,0.0,1.1797702597452344,84000046.0,USA,143459.68333561294,0.0,2022-02-18,0.0,0.0
Tennessee,US,02-18-2022,35.7478,-86.6923,1991542,23915,0.0,0.0,47.0,29191.451264823536,12353302.0,0.0,1.2023365529072727,84000047.0,USA,180890.1340044931,0.0,2022-02-18,0.0,0.0
Texas,US,02-18-2022,31.0545,-97.5635,6567203,83447,0.0,0.0,48.0,22648.744488915512,45327832.0,0.0,1.2706627159233543,84000048.0,USA,156325.0725163343,0.0,2022-02-18,0.0,0.0
Utah,US,02-18-2022,40.15,-111.8624,918222,4359,0.0,0.0,49.0,28641.11133084089,5756030.0,0.0,0.4747217993034364,84000049.0,USA,179541.65338410548,0.0,2022-02-18,0.0,0.0
Vermont,US,02-18-2022,44.0459,-72.7107,110679,583,0.0,0.0,50.0,17737.331908094533,3318559.0,0.0,0.5267485250137786,84000050.0,USA,531829.7277676369,0.0,2022-02-18,0.0,0.0
Virgin Islands,US,02-18-2022,18.3358,-64.8963,15255,108,0.0,0.0,78.0,14221.389417160755,325133.0,0.0,0.7079646017699115,850.0,VIR,303103.44184658985,0.0,2022-02-18,0.0,0.0
Virginia,US,02-18-2022,37.7693,-78.17,1622685,18016,0.0,0.0,51.0,19010.97051040481,12633026.0,0.0,1.1102586145801556,84000051.0,USA,148005.3644072493,0.0,2022-02-18,0.0,0.0
Washington,US,02-18-2022,47.4009,-121.4905,1410499,11522,0.0,0.0,53.0,18522.899796490903,9958651.0,0.0,0.816874028269428,84000053.0,USA,130778.60713210286,0.0,2022-02-18,0.0,0.0
West Virginia,US,02-18-2022,38.4912,-80.9545,481818,6162,0.0,0.0,54.0,26884.95977171516,5708524.0,0.0,1.2789061429834503,84000054.0,USA,318529.89738006983,0.0,2022-02-18,0.0,0.0
Wisconsin,US,02-18-2022,44.2685,-89.6165,1564381,13068,0.0,0.0,55.0,26868.16200922157,15010901.0,0.0,0.8353463766179722,84000055.0,USA,2.5781144105712493e-05,0.0,2022-02-18,0.0,0.0
Wyoming,US,02-18-2022,42.756,-107.3025,154082,1689,0.0,0.0,56.0,26622.825735755298,1346162.0,0.0,1.0961695720460534,84000056.0,USA,232594.5687237693,0.0,2022-02-18,0.0,0.0
