Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,04-18-2022,32.3182,-86.9023,1298837,19510,0.0,0.0,1.0,26489.659272493293,7534237.0,0.0,1.5021130442080106,84000001.0,USA,153660.05973668137,0.0,2022-04-18,0.0,0.0
Alaska,US,04-18-2022,61.3707,-152.4044,249978,1235,0.0,0.0,2.0,34171.24032014435,0.0,0.0,0.4940434758258727,84000002.0,USA,0.0,0.0,2022-04-18,0.0,0.0
American Samoa,US,04-18-2022,-14.271,-170.132,5536,18,0.0,0.0,60.0,9949.497672579571,0.0,0.0,0.3251445086705202,16.0,ASM,0.0,0.0,2022-04-18,0.0,0.0
Arizona,US,04-18-2022,33.7298,-111.4312,2016797,29823,0.0,0.0,4.0,27708.13867334037,19077981.0,0.0,1.4787308787151112,84000004.0,USA,262106.3712189937,0.0,2022-04-18,0.0,0.0
Arkansas,US,04-18-2022,34.9697,-92.3731,834256,11354,0.0,0.0,5.0,27644.472603257203,5098904.0,0.0,1.3609731305498551,84000005.0,USA,168960.74098914312,0.0,2022-04-18,0.0,0.0
California,US,04-18-2022,36.1162,-119.6816,9171496,89584,0.0,0.0,6.0,23185.19512303825,158191727.0,0.0,0.9791194965258108,84000006.0,USA,400361.495732599,0.0,2022-04-18,0.0,0.0
Colorado,US,04-18-2022,39.0598,-105.3111,1368070,12029,0.0,0.0,8.0,23756.428494030635,17222092.0,0.0,0.879267873719912,84000008.0,USA,299060.2798947547,0.0,2022-04-18,0.0,0.0
Connecticut,US,04-18-2022,41.5978,-72.7554,747612,10813,0.0,0.0,9.0,20969.195467293368,13806480.0,0.0,1.4463384750378538,84000009.0,USA,387247.3660605725,0.0,2022-04-18,0.0,0.0
Delaware,US,04-18-2022,39.3185,-75.5071,260476,2894,0.0,0.0,10.0,26749.397184533416,3241275.0,0.0,1.1110428599947788,84000010.0,USA,332860.42614021467,0.0,2022-04-18,0.0,0.0
Diamond Princess,US,04-18-2022,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2022-04-18,0.0,0.0
