Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,10-16-2021,32.3182,-86.9023,813481,15179,0.0,0.0,1.0,16590.868996376845,5908290.0,0.0,1.8659317181347808,84000001.0,USA,120499.02257410236,0.0,2021-10-16,0.0,0.0
Alaska,US,10-16-2021,61.3707,-152.4044,127767,617,0.0,0.0,2.0,17465.364400002734,3197451.0,0.0,0.4829102976511932,84000002.0,USA,437081.9293413257,0.0,2021-10-16,0.0,0.0
American Samoa,US,10-16-2021,-14.271,-170.132,3,0,0.0,0.0,60.0,5.3917075537822825,2140.0,0.0,0.0,16.0,ASM,3846.084721698028,0.0,2021-10-16,0.0,0.0
Arizona,US,10-16-2021,33.7298,-111.4312,1131976,20500,0.0,0.0,4.0,15551.861681117702,13189256.0,0.0,1.810992459204082,84000004.0,USA,181203.0334466913,0.0,2021-10-16,0.0,0.0
Arkansas,US,10-16-2021,34.9697,-92.3731,506573,8195,0.0,0.0,5.0,16786.146482674158,4010278.0,0.0,1.6177332783231635,84000005.0,USA,132887.2915537258,0.0,2021-10-16,0.0,0.0
California,US,10-16-2021,36.1162,-119.6816,4827542,70331,0.0,0.0,6.0,12218.39125578938,97293058.0,0.0,1.454422529049716,84000006.0,USA,246235.3434277793,0.0,2021-10-16,0.0,0.0
Colorado,US,10-16-2021,39.0598,-105.3111,704839,7864,0.0,0.0,8.0,12239.474079034013,11610189.0,0.0,1.1157157875770212,84000008.0,USA,201610.0234495903,0.0,2021-10-16,0.0,0.0
Connecticut,US,10-16-2021,41.5978,-72.7554,397123,8718,0.0,0.0,9.0,11138.598379317007,10343140.0,0.0,2.195289620596138,84000009.0,USA,290106.7992562731,0.0,2021-10-16,0.0,0.0
Delaware,US,10-16-2021,39.3185,-75.5071,139874,2032,0.0,0.0,10.0,14364.260744903282,2299151.0,0.0,1.4527360338590445,84000010.0,USA,236109.6733910885,0.0,2021-10-16,0.0,0.0
Diamond Princess,US,10-16-2021,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2021-10-16,0.0,0.0
District of Columbia,US,10-16-2021,38.8974,-77.0268,62976,1183,0.0,0.0,11.0,8923.285757401003,2135437.0,0.0,1.878493394308943,84000011.0,USA,302577.4035811599,0.0,2021-10-16,0.0,0.0
Florida,US,10-16-2021,27.7663,-81.6868,3664097,57859,0.0,0.0,12.0,17059.977035755677,40911633.0,0.0,1.5790793748091276,84000012.0,USA,190483.90898910808,0.0,2021-10-16,0.0,0.0
Georgia,US,10-16-2021,33.0406,-83.6431,1615699,27774,0.0,0.0,13.0,15217.430821019376,12062961.0,0.0,1.719008305383614,84000013.0,USA,113614.77262420458,0.0,2021-10-16,0.0,0.0
Grand Princess,US,10-16-2021,0.0,0.0,103,3,0.0,0.0,99999.0,0.0,0.0,0.0,2.912621359223301,84099999.0,USA,0.0,0.0,2021-10-16,0.0,0.0
Guam,US,10-16-2021,13.4443,144.7937,16795,222,0.0,0.0,66.0,10226.57386941405,238366.0,0.0,1.32182197082465,316.0,GUM,145142.45352526047,0.0,2021-10-16,0.0,0.0
Hawaii,US,10-16-2021,21.0943,-157.4983,82250,866,0.0,0.0,15.0,5809.140939293948,2458339.0,0.0,1.0528875379939209,84000015.0,USA,173627.20641413913,0.0,2021-10-16,0.0,0.0
