Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2021-04-23 04:30:31,32.3182,-86.9023,525049,10824,0.0,0.0,1.0,10708.32530283887,4422809.0,0.0,2.0615218770057653,84000001.0,USA,90202.7763586322,0.0,2021-04-22,0.0,0.0
Alaska,US,2021-04-23 04:30:31,61.3707,-152.4044,66909,334,0.0,0.0,2.0,9146.258945109324,2036491.0,0.0,0.4991854608498109,84000002.0,USA,278382.19111606263,0.0,2021-04-22,0.0,0.0
American Samoa,US,2021-04-23 04:30:31,-14.271,-170.132,0,0,0.0,0.0,60.0,0.0,2140.0,0.0,0.0,16.0,ASM,3846.084721698028,0.0,2021-04-22,0.0,0.0
Arizona,US,2021-04-23 04:30:31,33.7298,-111.4312,856451,17221,0.0,0.0,4.0,11766.510499034375,8978311.0,0.0,2.010739668702588,84000004.0,USA,123350.18657821152,0.0,2021-04-22,0.0,0.0
Arkansas,US,2021-04-23 04:30:31,34.9697,-92.3731,334222,5711,0.0,0.0,5.0,11075.006859292384,2940103.0,0.0,1.7087444871971325,84000005.0,USA,97425.24696766258,0.0,2021-04-22,0.0,0.0
California,US,2021-04-23 07:30:57,36.1162,-119.6816,3790202,60342,0.0,0.0,6.0,9594.096996263665,58202413.0,0.0,1.5862706982434769,84000006.0,USA,147302.29934164928,0.0,2021-04-22,0.0,0.0
Colorado,US,2021-04-23 04:30:31,39.0598,-105.3111,496882,6225,0.0,0.0,8.0,8628.317047352059,7549135.0,0.0,1.2528125389931613,84000008.0,USA,131090.13853039974,0.0,2021-04-22,0.0,0.0
Connecticut,US,2021-04-23 04:30:31,41.5978,-72.7554,333732,8039,0.0,0.0,9.0,9360.592849888382,7818766.0,0.0,2.408819052413313,84000009.0,USA,219302.56947056443,0.0,2021-04-22,0.0,0.0
Delaware,US,2021-04-23 04:30:31,39.3185,-75.5071,102267,1604,0.0,0.0,10.0,10502.236681577877,1675385.0,0.0,1.568443388385305,84000010.0,USA,172052.46856527866,0.0,2021-04-22,0.0,0.0
Diamond Princess,US,2021-04-23 04:30:31,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2021-04-22,0.0,0.0
District of Columbia,US,2021-04-23 04:30:31,38.8974,-77.0268,47040,1098,0.0,0.0,11.0,6665.25917854648,1469551.0,0.0,2.334183673469388,84000011.0,USA,208225.7289772993,0.0,2021-04-22,0.0,0.0
Florida,US,2021-04-23 04:30:31,27.7663,-81.6868,2191038,34696,0.0,0.0,12.0,10201.437888917257,27365217.0,0.0,1.5835416820703248,84000012.0,USA,127412.01272741164,0.0,2021-04-22,0.0,0.0
Georgia,US,2021-04-23 04:30:31,33.0406,-83.6431,1089497,19875,0.0,0.0,13.0,10261.407122990202,8146288.0,0.0,1.8242363218990048,84000013.0,USA,76725.66120799746,0.0,2021-04-22,0.0,0.0
Grand Princess,US,2021-04-23 04:30:31,0.0,0.0,103,3,0.0,0.0,99999.0,0.0,0.0,0.0,2.912621359223301,84099999.0,USA,0.0,0.0,2021-04-22,0.0,0.0
Guam,US,2021-04-23 04:30:31,13.4443,144.7937,7909,136,0.0,0.0,66.0,4815.836423530558,139279.0,0.0,1.7195599949424707,316.0,GUM,84807.7988662173,0.0,2021-04-22,0.0,0.0
Hawaii,US,2021-04-23 04:30:31,21.0943,-157.4983,33035,476,0.0,0.0,15.0,2333.191135921891,1386196.0,0.0,1.440896019373392,84000015.0,USA,97904.04782353208,0.0,2021-04-22,0.0,0.0
Idaho,US,2021-04-23 04:30:31,44.2405,-114.4788,185993,2028,0.0,0.0,16.0,10407.735588800631,698819.0,0.0,1.0903636158350043,84000016.0,USA,39104.285518433855,0.0,2021-04-22,0.0,0.0
Illinois,US,2021-04-23 04:30:31,40.3495,-88.9861,1312722,24056,0.0,0.0,17.0,10359.3792873179,21920359.0,0.0,1.8325281361933448,84000017.0,USA,172985.0745208601,0.0,2021-04-22,0.0,0.0
Indiana,US,2021-04-23 04:30:31,39.8494,-86.2583,711787,13252,0.0,0.0,18.0,10572.843812716132,9516161.0,0.0,1.8617929240067608,84000018.0,USA,141352.51690415895,0.0,2021-04-22,0.0,0.0
Iowa,US,2021-04-23 04:30:31,42.0115,-93.2105,361900,5904,0.0,0.0,19.0,11470.426963585594,1412578.0,0.0,1.6313898867090355,84000019.0,USA,44771.68493884446,0.0,2021-04-22,0.0,0.0
Kansas,US,2021-04-23 04:30:31,38.5266,-96.7265,308405,4955,0.0,0.0,20.0,10586.054232396507,1357761.0,0.0,1.6066535886253466,84000020.0,USA,46605.37793042562,0.0,2021-04-22,0.0,0.0
Kentucky,US,2021-04-23 04:30:31,37.6681,-84.6701,439551,6381,0.0,0.0,21.0,9838.477435568808,4542991.0,0.0,1.451708675443805,84000021.0,USA,101685.84406244592,0.0,2021-04-22,0.0,0.0
Louisiana,US,2021-04-23 04:30:31,31.1695,-91.8678,455000,10324,0.0,0.0,22.0,9787.4846680666,6352598.0,0.0,2.269010989010989,84000022.0,USA,136650.45170855065,0.0,2021-04-22,0.0,0.0
Maine,US,2021-04-23 04:30:31,44.6939,-69.3819,58868,769,0.0,0.0,23.0,4379.368730527625,1986532.0,0.0,1.3063124278045797,84000023.0,USA,147784.12928912998,0.0,2021-04-22,0.0,0.0
Maryland,US,2021-04-23 04:30:31,39.0639,-76.8021,439992,8625,0.0,0.0,24.0,7277.7917455108445,9395658.0,0.0,1.9602629138711607,84000024.0,USA,155411.10346561513,0.0,2021-04-22,0.0,0.0
Massachusetts,US,2021-04-23 04:30:31,42.2302,-71.5301,678386,14070,0.0,0.0,25.0,9842.37511394627,20599779.0,0.0,2.581863422889034,84000025.0,USA,298872.25293917174,0.0,2021-04-22,0.0,0.0
Michigan,US,2021-04-23 04:30:31,43.3266,-84.5361,900956,18251,0.0,0.0,26.0,9021.41684816354,12461090.0,0.0,2.0257371059186022,84000026.0,USA,124774.89164008255,0.0,2021-04-22,0.0,0.0
Minnesota,US,2021-04-23 04:30:31,45.6945,-93.9002,562420,7132,0.0,0.0,27.0,9972.636512453297,8265280.0,0.0,1.268091461896803,84000027.0,USA,146557.08032013435,0.0,2021-04-22,0.0,0.0
