Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,05-31-2022,32.3182,-86.9023,1314963,19664,0.0,0.0,1.0,26818.54753593837,7719469.0,0.0,1.4954032927162209,84000001.0,USA,157437.84907157283,0.0,2022-05-31,0.0,0.0
Alaska,US,05-31-2022,61.3707,-152.4044,260059,1285,0.0,0.0,2.0,35549.28268254174,0.0,0.0,0.4941186423080916,84000002.0,USA,0.0,0.0,2022-05-31,0.0,0.0
American Samoa,US,05-31-2022,-14.271,-170.132,6145,31,0.0,0.0,60.0,11044.014305997376,0.0,0.0,0.5044751830756713,16.0,ASM,0.0,0.0,2022-05-31,0.0,0.0
Arizona,US,05-31-2022,33.7298,-111.4312,2049627,30299,0.0,0.0,4.0,28159.17970158752,19534476.0,0.0,1.4782689728423757,84000004.0,USA,268378.0122238576,0.0,2022-05-31,0.0,0.0
Arkansas,US,05-31-2022,34.9697,-92.3731,843362,11484,0.0,0.0,5.0,27946.215194890057,5184368.0,0.0,1.3616928436424691,84000005.0,USA,171792.7340542991,0.0,2022-05-31,0.0,0.0
California,US,05-31-2022,36.1162,-119.6816,9625707,91382,0.0,0.0,6.0,24332.27307914313,168381590.0,0.0,0.95048772537185,84000006.0,USA,426150.6369813716,0.0,2022-05-31,0.0,0.0
Colorado,US,05-31-2022,39.0598,-105.3111,1447882,12549,0.0,0.0,8.0,25142.35762847958,18281307.0,0.0,0.8667142764396546,84000008.0,USA,317453.4654827032,0.0,2022-05-31,0.0,0.0
Connecticut,US,05-31-2022,41.5978,-72.7554,809194,10941,0.0,0.0,9.0,22696.461743472544,14430099.0,0.0,1.3520861499220211,84000009.0,USA,404738.7769904639,0.0,2022-05-31,0.0,0.0
Delaware,US,05-31-2022,39.3185,-75.5071,276639,2956,0.0,0.0,10.0,28409.244950521894,3355937.0,0.0,1.068540588998659,84000010.0,USA,344635.558513151,0.0,2022-05-31,0.0,0.0
Diamond Princess,US,05-31-2022,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2022-05-31,0.0,0.0
District of Columbia,US,05-31-2022,38.8974,-77.0268,149638,1342,0.0,0.0,11.0,21202.722214271645,0.0,0.0,0.896831018858846,84000011.0,USA,0.0,0.0,2022-05-31,0.0,0.0
Florida,US,05-31-2022,27.7663,-81.6868,6159702,74550,0.0,0.0,12.0,28679.47400603704,58501875.0,0.0,1.2102858222686748,84000012.0,USA,272383.7944379336,0.0,2022-05-31,0.0,0.0
Georgia,US,05-31-2022,33.0406,-83.6431,2556044,38198,0.0,0.0,13.0,24074.052620866663,18275990.0,0.0,1.4944187189265912,84000013.0,USA,172132.0700889472,0.0,2022-05-31,0.0,0.0
Grand Princess,US,05-31-2022,0.0,0.0,103,3,0.0,0.0,99999.0,0.0,0.0,0.0,2.912621359223301,84099999.0,USA,0.0,0.0,2022-05-31,0.0,0.0
Guam,US,05-31-2022,13.4443,144.7937,49056,363,0.0,0.0,66.0,29870.485724202183,407718.0,0.0,0.7399706457925636,316.0,GUM,248261.8782310067,0.0,2022-05-31,0.0,0.0
Hawaii,US,05-31-2022,21.0943,-157.4983,274495,1451,0.0,0.0,15.0,19386.992609501423,3943449.0,0.0,0.5286070784531595,84000015.0,USA,278517.3377254441,0.0,2022-05-31,0.0,0.0
Idaho,US,05-31-2022,44.2405,-114.4788,450957,4940,0.0,0.0,16.0,25234.50462070489,1230831.0,0.0,1.095448124765776,84000016.0,USA,68874.43937405746,0.0,2022-05-31,0.0,0.0
Illinois,US,05-31-2022,40.3495,-88.9861,3302423,38135,0.0,0.0,17.0,26061.100452728933,0.0,0.0,1.1547606358496325,84000017.0,USA,0.0,0.0,2022-05-31,0.0,0.0
Indiana,US,05-31-2022,39.8494,-86.2583,1730761,23700,0.0,0.0,18.0,25708.62593745093,19928562.0,0.0,1.369339845305042,84000018.0,USA,296017.7320434763,0.0,2022-05-31,0.0,0.0
