Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,05-23-2022,32.3182,-86.9023,1309185,19649,0.0,0.0,1.0,26700.705765742063,7684287.0,0.0,1.5008574036518902,84000001.0,USA,156720.31546841492,0.0,2022-05-23,0.0,0.0
Alaska,US,05-23-2022,61.3707,-152.4044,258039,1286,0.0,0.0,2.0,35273.15476149793,0.0,0.0,0.4983742767566143,84000002.0,USA,0.0,0.0,2022-05-23,0.0,0.0
American Samoa,US,05-23-2022,-14.271,-170.132,6087,30,0.0,0.0,60.0,10939.774626624252,0.0,0.0,0.4928536224741252,16.0,ASM,0.0,0.0,2022-05-23,0.0,0.0
Arizona,US,05-23-2022,33.7298,-111.4312,2038129,30259,0.0,0.0,4.0,28001.212301563584,19448250.0,0.0,1.484645966962837,84000004.0,USA,267193.380371843,0.0,2022-05-23,0.0,0.0
Arkansas,US,05-23-2022,34.9697,-92.3731,840678,11446,0.0,0.0,5.0,27857.276350617867,5166364.0,0.0,1.3615201063903184,84000005.0,USA,171196.1413000977,0.0,2022-05-23,0.0,0.0
California,US,05-23-2022,36.1162,-119.6816,9500560,91057,0.0,0.0,6.0,23947.359276647127,166494622.0,0.0,0.9623304848567988,84000006.0,USA,421374.980597776,0.0,2022-05-23,0.0,0.0
Colorado,US,05-23-2022,39.0598,-105.3111,1422590,12513,0.0,0.0,8.0,24703.164027661627,17731104.0,0.0,0.8795928552850786,84000008.0,USA,307899.2334428944,0.0,2022-05-23,0.0,0.0
Connecticut,US,05-23-2022,41.5978,-72.7554,801078,10926,0.0,0.0,9.0,22468.82228555513,14349120.0,0.0,1.3639121284069715,84000009.0,USA,402467.459141438,0.0,2022-05-23,0.0,0.0
Delaware,US,05-23-2022,39.3185,-75.5071,272907,2939,0.0,0.0,10.0,28025.9898702355,3328518.0,0.0,1.0769236406541425,84000010.0,USA,341819.783849064,0.0,2022-05-23,0.0,0.0
Diamond Princess,US,05-23-2022,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2022-05-23,0.0,0.0
District of Columbia,US,05-23-2022,38.8974,-77.0268,147210,1342,0.0,0.0,11.0,20858.690554290548,0.0,0.0,0.9116228517084436,84000011.0,USA,0.0,0.0,2022-05-23,0.0,0.0
Florida,US,05-23-2022,27.7663,-81.6868,6101783,74374,0.0,0.0,12.0,28409.80406827777,58084740.0,0.0,1.2188896261961464,84000012.0,USA,270441.6205487571,0.0,2022-05-23,0.0,0.0
Georgia,US,05-23-2022,33.0406,-83.6431,2541713,38157,0.0,0.0,13.0,23939.07636532895,18167119.0,0.0,1.5012316496787796,84000013.0,USA,171106.67061112664,0.0,2022-05-23,0.0,0.0
