Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,04-25-2022,32.3182,-86.9023,1299816,19545,0.0,0.0,1.0,26509.625886031223,7559592.0,0.0,1.5036743662179877,84000001.0,USA,154177.17259291664,0.0,2022-04-25,0.0,0.0
Alaska,US,04-25-2022,61.3707,-152.4044,251506,1248,0.0,0.0,2.0,34380.11332180522,0.0,0.0,0.4962108259842707,84000002.0,USA,0.0,0.0,2022-04-25,0.0,0.0
American Samoa,US,04-25-2022,-14.271,-170.132,5766,23,0.0,0.0,60.0,10362.861918369548,0.0,0.0,0.3988900450919181,16.0,ASM,0.0,0.0,2022-04-25,0.0,0.0
Arizona,US,04-25-2022,33.7298,-111.4312,2019174,29852,0.0,0.0,4.0,27740.79552756344,19150645.0,0.0,1.4784263268049211,84000004.0,USA,263104.6790251633,0.0,2022-04-25,0.0,0.0
Arkansas,US,04-25-2022,34.9697,-92.3731,835035,11373,0.0,0.0,5.0,27670.286075570184,5110017.0,0.0,1.3619788392103325,84000005.0,USA,169328.98889391092,0.0,2022-04-25,0.0,0.0
California,US,04-25-2022,36.1162,-119.6816,9211603,89917,0.0,0.0,6.0,23276.97684840461,159495767.0,0.0,0.9789120683995686,84000006.0,USA,403661.84155216976,0.0,2022-04-25,0.0,0.0
Colorado,US,04-25-2022,39.0598,-105.3111,1378503,12128,0.0,0.0,8.0,23937.59672261413,17307956.0,0.0,0.8797949659884672,84000008.0,USA,300551.3015356148,0.0,2022-04-25,0.0,0.0
Connecticut,US,04-25-2022,41.5978,-72.7554,753836,10834,0.0,0.0,9.0,21143.767668633693,13885785.0,0.0,1.4371826232761502,84000009.0,USA,389471.7311677853,0.0,2022-04-25,0.0,0.0
Delaware,US,04-25-2022,39.3185,-75.5071,261660,2905,0.0,0.0,10.0,26870.987220722887,3261334.0,0.0,1.1102193686463349,84000010.0,USA,334920.3708496104,0.0,2022-04-25,0.0,0.0
Diamond Princess,US,04-25-2022,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2022-04-25,0.0,0.0
District of Columbia,US,04-25-2022,38.8974,-77.0268,141355,1335,0.0,0.0,11.0,20029.07549284519,0.0,0.0,0.944430688691592,84000011.0,USA,0.0,0.0,2022-04-25,0.0,0.0
Florida,US,04-25-2022,27.7663,-81.6868,5942723,73864,0.0,0.0,12.0,27669.223251965508,56817266.0,0.0,1.2429319017561478,84000012.0,USA,264540.28187420306,0.0,2022-04-25,0.0,0.0
Georgia,US,04-25-2022,33.0406,-83.6431,2509160,37659,0.0,0.0,13.0,23632.476543507782,17749279.0,0.0,1.5008608458607662,84000013.0,USA,167171.25238393535,0.0,2022-04-25,0.0,0.0
Grand Princess,US,04-25-2022,0.0,0.0,103,3,0.0,0.0,99999.0,0.0,0.0,0.0,2.912621359223301,84099999.0,USA,0.0,0.0,2022-04-25,0.0,0.0
Guam,US,04-25-2022,13.4443,144.7937,47973,354,0.0,0.0,66.0,29211.04068100031,386419.0,0.0,0.7379150772309424,316.0,GUM,235292.7923813699,0.0,2022-04-25,0.0,0.0
Hawaii,US,04-25-2022,21.0943,-157.4983,245035,1407,0.0,0.0,15.0,17306.296049360393,3746020.0,0.0,0.5742036851878303,84000015.0,USA,264573.351263391,0.0,2022-04-25,0.0,0.0
Idaho,US,04-25-2022,44.2405,-114.4788,445670,4922,0.0,0.0,16.0,24938.656400298813,1218346.0,0.0,1.1044046043036326,84000016.0,USA,68175.80781896574,0.0,2022-04-25,0.0,0.0
Illinois,US,04-25-2022,40.3495,-88.9861,3122195,37872,0.0,0.0,17.0,24638.850248910567,0.0,0.0,1.1534848444569854,84000017.0,USA,0.0,0.0,2022-04-25,0.0,0.0
Indiana,US,04-25-2022,39.8494,-86.2583,1699213,23552,0.0,0.0,18.0,25240.013730985283,19392241.0,0.0,1.3860534259095243,84000018.0,USA,288051.2502638432,0.0,2022-04-25,0.0,0.0
