Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,10-10-2021,32.3182,-86.9023,808132,14858,0.0,0.0,1.0,16481.776641101653,5862707.0,0.0,1.8385610271589288,84000001.0,USA,119569.36154764707,0.0,2021-10-10,0.0,0.0
Alaska,US,10-10-2021,61.3707,-152.4044,121348,592,0.0,0.0,2.0,16587.906417240225,3127878.0,0.0,0.4878531166562284,84000002.0,USA,427571.5096132159,0.0,2021-10-10,0.0,0.0
American Samoa,US,10-10-2021,-14.271,-170.132,3,0,0.0,0.0,60.0,5.3917075537822825,2140.0,0.0,0.0,16.0,ASM,3846.084721698028,0.0,2021-10-10,0.0,0.0
Arizona,US,10-10-2021,33.7298,-111.4312,1118601,20382,0.0,0.0,4.0,15368.106769366084,13029256.0,0.0,1.822097423478077,84000004.0,USA,179004.8438481672,0.0,2021-10-10,0.0,0.0
Arkansas,US,10-10-2021,34.9697,-92.3731,502806,7998,0.0,0.0,5.0,16661.320615918066,3978091.0,0.0,1.590673142325271,84000005.0,USA,131820.72129270158,0.0,2021-10-10,0.0,0.0
California,US,10-10-2021,36.1162,-119.6816,4803519,69854,0.0,0.0,6.0,12157.582224619457,95098732.0,0.0,1.4513510435950725,84000006.0,USA,240681.8062349972,0.0,2021-10-10,0.0,0.0
Colorado,US,10-10-2021,39.0598,-105.3111,688465,7733,0.0,0.0,8.0,11955.140850353271,11385722.0,0.0,1.1232234027873602,84000008.0,USA,197712.17155987007,0.0,2021-10-10,0.0,0.0
Connecticut,US,10-10-2021,41.5978,-72.7554,394008,8667,0.0,0.0,9.0,11051.228133948263,10204833.0,0.0,2.1997015289029664,84000009.0,USA,286227.5323136679,0.0,2021-10-10,0.0,0.0
Delaware,US,10-10-2021,39.3185,-75.5071,137599,1997,0.0,0.0,10.0,14130.631241245312,2269537.0,0.0,1.4513186869090615,84000010.0,USA,233068.4847663294,0.0,2021-10-10,0.0,0.0
Diamond Princess,US,10-10-2021,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2021-10-10,0.0,0.0
District of Columbia,US,10-10-2021,38.8974,-77.0268,62702,1182,0.0,0.0,11.0,8884.461756233448,2099490.0,0.0,1.8851073330994224,84000011.0,USA,297483.94967615965,0.0,2021-10-10,0.0,0.0
