Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,05-29-2021,32.3182,-86.9023,543405,11146,0.0,0.0,1.0,11082.694207948509,4638944.0,0.0,2.051140493738556,84000001.0,USA,94610.8294914428,0.0,2021-05-29,0.0,0.0
Alaska,US,05-29-2021,61.3707,-152.4044,70208,369,0.0,0.0,2.0,9597.222317150688,2262583.0,0.0,0.525581130355515,84000002.0,USA,309288.28711835906,0.0,2021-05-29,0.0,0.0
American Samoa,US,05-29-2021,-14.271,-170.132,0,0,0.0,0.0,60.0,0.0,2140.0,0.0,0.0,16.0,ASM,3846.084721698028,0.0,2021-05-29,0.0,0.0
Arizona,US,05-29-2021,33.7298,-111.4312,880466,17628,0.0,0.0,4.0,12096.445019087842,9685549.0,0.0,2.002121603787085,84000004.0,USA,133066.70667371733,0.0,2021-05-29,0.0,0.0
Arkansas,US,05-29-2021,34.9697,-92.3731,341290,5830,0.0,0.0,5.0,11309.216900766252,3050504.0,0.0,1.7082246769609424,84000005.0,USA,101083.56937693768,0.0,2021-05-29,0.0,0.0
California,US,05-29-2021,36.1162,-119.6816,3853545,62118,0.0,0.0,6.0,9754.434722642662,65152136.0,0.0,1.6114393826569189,84000006.0,USA,164891.09205523567,0.0,2021-05-29,0.0,0.0
Colorado,US,05-29-2021,39.0598,-105.3111,542405,6576,0.0,0.0,8.0,9418.82038002784,8519730.0,0.0,1.2123782044782037,84000008.0,USA,147944.44475315415,0.0,2021-05-29,0.0,0.0
Connecticut,US,05-29-2021,41.5978,-72.7554,347341,8238,0.0,0.0,9.0,9742.301250923138,8476087.0,0.0,2.371732677685617,84000009.0,USA,237739.26194441013,0.0,2021-05-29,0.0,0.0
Delaware,US,05-29-2021,39.3185,-75.5071,108770,1661,0.0,0.0,10.0,11170.057632034046,1836256.0,0.0,1.527075480371426,84000010.0,USA,188573.00126108585,0.0,2021-05-29,0.0,0.0
Diamond Princess,US,05-29-2021,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2021-05-29,0.0,0.0
District of Columbia,US,05-29-2021,38.8974,-77.0268,48898,1132,0.0,0.0,11.0,6928.525580624273,1619223.0,0.0,2.315023109329625,84000011.0,USA,229433.26876835816,0.0,2021-05-29,0.0,0.0
Florida,US,05-29-2021,27.7663,-81.6868,2320818,36774,0.0,0.0,12.0,10805.691493475311,29782487.0,0.0,1.584527524347019,84000012.0,USA,138666.78319042645,0.0,2021-05-29,0.0,0.0
Georgia,US,05-29-2021,33.0406,-83.6431,1123343,20837,0.0,0.0,13.0,10580.185041134746,8738547.0,0.0,1.854909853891465,84000013.0,USA,82303.84152538709,0.0,2021-05-29,0.0,0.0
Grand Princess,US,05-29-2021,0.0,0.0,103,3,0.0,0.0,99999.0,0.0,0.0,0.0,2.912621359223301,84099999.0,USA,0.0,0.0,2021-05-29,0.0,0.0
Guam,US,05-29-2021,13.4443,144.7937,8156,139,0.0,0.0,66.0,4966.236170225721,153157.0,0.0,1.7042667974497303,316.0,GUM,93258.19435057146,0.0,2021-05-29,0.0,0.0
