Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,09-14-2021,32.3182,-86.9023,754242,12718,0.0,0.0,1.0,15382.695125719303,5608086.0,0.0,1.6861962075832426,84000001.0,USA,114376.39004035133,0.0,2021-09-14,0.0,0.0
Alaska,US,09-14-2021,61.3707,-152.4044,97326,466,0.0,0.0,2.0,13304.17130866864,2875094.0,0.0,0.4788031975011816,84000002.0,USA,393016.69753740367,0.0,2021-09-14,0.0,0.0
American Samoa,US,09-14-2021,-14.271,-170.132,0,0,0.0,0.0,60.0,0.0,2140.0,0.0,0.0,16.0,ASM,3846.084721698028,0.0,2021-09-14,0.0,0.0
Arizona,US,09-14-2021,33.7298,-111.4312,1053487,19304,0.0,0.0,4.0,14473.526034876752,12215863.0,0.0,1.8323909075289968,84000004.0,USA,167829.89364746562,0.0,2021-09-14,0.0,0.0
Arkansas,US,09-14-2021,34.9697,-92.3731,477191,7334,0.0,0.0,5.0,15812.524603983558,3763978.0,0.0,1.536910796725001,84000005.0,USA,124725.7277145898,0.0,2021-09-14,0.0,0.0
California,US,09-14-2021,36.1162,-119.6816,4616519,67133,0.0,0.0,6.0,11684.531138630193,86521066.0,0.0,1.4527538230876764,84000006.0,USA,218972.9137740491,0.0,2021-09-14,0.0,0.0
Colorado,US,09-14-2021,39.0598,-105.3111,642360,7320,0.0,0.0,8.0,11154.531133220902,10489995.0,0.0,1.1395479170558565,84000008.0,USA,182157.9422984488,0.0,2021-09-14,0.0,0.0
Connecticut,US,09-14-2021,41.5978,-72.7554,381331,8446,0.0,0.0,9.0,10695.660685941972,9710348.0,0.0,2.214873692408957,84000009.0,USA,272358.1018863278,0.0,2021-09-14,0.0,0.0
Delaware,US,09-14-2021,39.3185,-75.5071,125798,1902,0.0,0.0,10.0,12918.73595655621,2122917.0,0.0,1.51194772571901,84000010.0,USA,218011.44835915067,0.0,2021-09-14,0.0,0.0
Diamond Princess,US,09-14-2021,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2021-09-14,0.0,0.0
District of Columbia,US,09-14-2021,38.8974,-77.0268,58146,1167,0.0,0.0,11.0,8238.906466746676,1915651.0,0.0,2.007016819729646,84000011.0,USA,271435.17029425467,0.0,2021-09-14,0.0,0.0
Florida,US,09-14-2021,27.7663,-81.6868,3453390,49254,0.0,0.0,12.0,16078.928613382312,38694039.0,0.0,1.4262507275459766,84000012.0,USA,180158.8267888745,0.0,2021-09-14,0.0,0.0
