Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,03-25-2021,32.3182,-86.9023,513138,10504,0.0,0.0,1.0,10465.401570611755,4239599.0,0.0,2.0470126944408715,84000001.0,USA,86466.22552483743,0.0,2021-03-25,0.0,0.0
Alaska,US,03-25-2021,61.3707,-152.4044,62063,313,0.0,0.0,2.0,8483.825328585392,1857100.0,0.0,0.5043262491339445,84000002.0,USA,253859.9812725123,0.0,2021-03-25,0.0,0.0
American Samoa,US,03-25-2021,-14.271,-170.132,0,0,0.0,0.0,60.0,0.0,2140.0,0.0,0.0,16.0,ASM,3846.084721698028,0.0,2021-03-25,0.0,0.0
Arizona,US,03-25-2021,33.7298,-111.4312,837987,16874,0.0,0.0,4.0,11512.839419364704,8369437.0,0.0,2.0136350563910894,84000004.0,USA,114985.05849313828,0.0,2021-03-25,0.0,0.0
Arkansas,US,03-25-2021,34.9697,-92.3731,329511,5571,0.0,0.0,5.0,10918.899968321335,2827904.0,0.0,1.6906871090798183,84000005.0,USA,93707.344810995,0.0,2021-03-25,0.0,0.0
California,US,03-25-2021,36.1162,-119.6816,3712328,57522,0.0,0.0,6.0,9396.932690929589,52630376.0,0.0,1.5425793650686774,84000006.0,USA,133200.24034081807,0.0,2021-03-25,0.0,0.0
Colorado,US,03-25-2021,39.0598,-105.3111,454893,6082,0.0,0.0,8.0,7899.181348129173,6791625.0,0.0,1.337017716254152,84000008.0,USA,117936.0366580444,0.0,2021-03-25,0.0,0.0
Connecticut,US,03-25-2021,41.5978,-72.7554,303510,7862,0.0,0.0,9.0,8512.919156297936,6988912.0,0.0,2.5903594609732794,84000009.0,USA,196026.6312361389,0.0,2021-03-25,0.0,0.0
Delaware,US,03-25-2021,39.3185,-75.5071,93038,1536,0.0,0.0,10.0,9554.471103881431,1529900.0,0.0,1.6509383262752857,84000010.0,USA,157111.9901742106,0.0,2021-03-25,0.0,0.0
Diamond Princess,US,03-25-2021,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2021-03-25,0.0,0.0
District of Columbia,US,03-25-2021,38.8974,-77.0268,43669,1053,0.0,0.0,11.0,6187.610609437633,1342700.0,0.0,2.411321532437198,84000011.0,USA,190251.775064506,0.0,2021-03-25,0.0,0.0
Florida,US,03-25-2021,27.7663,-81.6868,2027429,32957,0.0,0.0,12.0,9439.67700135261,25175453.0,0.0,1.6255563080137454,84000012.0,USA,117216.5065621206,0.0,2021-03-25,0.0,0.0
Georgia,US,03-25-2021,33.0406,-83.6431,1051361,18751,0.0,0.0,13.0,9902.22392006045,7670684.0,0.0,1.7834977709844668,84000013.0,USA,72246.19382688247,0.0,2021-03-25,0.0,0.0
Grand Princess,US,03-25-2021,0.0,0.0,103,3,0.0,0.0,99999.0,0.0,0.0,0.0,2.912621359223301,84099999.0,USA,0.0,0.0,2021-03-25,0.0,0.0
Guam,US,03-25-2021,13.4443,144.7937,7794,134,0.0,0.0,66.0,4745.812249968032,128437.0,0.0,1.7192712342827816,316.0,GUM,78206.04156391381,0.0,2021-03-25,0.0,0.0
Hawaii,US,03-25-2021,21.0943,-157.4983,30095,458,0.0,0.0,15.0,2125.54524702798,1232224.0,0.0,1.521847482970593,84000015.0,USA,87029.3359851738,0.0,2021-03-25,0.0,0.0
Idaho,US,03-25-2021,44.2405,-114.4788,178887,1954,0.0,0.0,16.0,10010.10036008763,668735.0,0.0,1.0923096703505566,84000016.0,USA,37420.85486537983,0.0,2021-03-25,0.0,0.0
Illinois,US,03-25-2021,40.3495,-88.9861,1229898,23442,0.0,0.0,17.0,9705.771569847777,19805516.0,0.0,1.906011718044911,84000017.0,USA,156295.7368163581,0.0,2021-03-25,0.0,0.0
Indiana,US,03-25-2021,39.8494,-86.2583,680998,12982,0.0,0.0,18.0,10115.505749293065,8697759.0,0.0,1.906319842349023,84000018.0,USA,129196.01991557314,0.0,2021-03-25,0.0,0.0
Iowa,US,03-25-2021,42.0115,-93.2105,348498,5708,0.0,0.0,19.0,11045.650334223965,1358001.0,0.0,1.6378860136930484,84000019.0,USA,43041.865949091465,0.0,2021-03-25,0.0,0.0
Kansas,US,03-25-2021,38.5266,-96.7265,302549,4875,0.0,0.0,20.0,10385.046033486264,1306875.0,0.0,1.6113092424698148,84000020.0,USA,44858.70730034593,0.0,2021-03-25,0.0,0.0
Kentucky,US,03-25-2021,37.6681,-84.6701,423414,5970,0.0,0.0,21.0,9477.282692802271,4112263.0,0.0,1.4099675494905697,84000021.0,USA,92044.85198446708,0.0,2021-03-25,0.0,0.0
Louisiana,US,03-25-2021,31.1695,-91.8678,442620,10073,0.0,0.0,22.0,9521.17904127393,5951320.0,0.0,2.2757670236320093,84000022.0,USA,128018.57858188596,0.0,2021-03-25,0.0,0.0
Maine,US,03-25-2021,44.6939,-69.3819,49190,731,0.0,0.0,23.0,3659.393012411733,1716462.0,0.0,1.4860744053669446,84000023.0,USA,127692.80440882836,0.0,2021-03-25,0.0,0.0
Maryland,US,03-25-2021,39.0639,-76.8021,403982,8217,0.0,0.0,24.0,6682.159823212608,8550257.0,0.0,2.0340015149189816,84000024.0,USA,141427.54826586918,0.0,2021-03-25,0.0,0.0
Massachusetts,US,03-25-2021,42.2302,-71.5301,622226,13746,0.0,0.0,25.0,9027.57677435904,18201030.0,0.0,2.7337334023329145,84000025.0,USA,264069.9612317905,0.0,2021-03-25,0.0,0.0
Michigan,US,03-25-2021,43.3266,-84.5361,712393,17003,0.0,0.0,26.0,7133.305303159943,11221588.0,0.0,2.3867443952986624,84000026.0,USA,112363.5594261538,0.0,2021-03-25,0.0,0.0
Minnesota,US,03-25-2021,45.6945,-93.9002,510398,6892,0.0,0.0,27.0,9050.200438610178,7500947.0,0.0,1.3503187708415785,84000027.0,USA,133004.19247213294,0.0,2021-03-25,0.0,0.0
Mississippi,US,03-25-2021,32.7416,-89.6787,303942,6987,0.0,0.0,28.0,10212.593522703331,1818761.0,0.0,2.298793848826421,84000028.0,USA,61111.221245979286,0.0,2021-03-25,0.0,0.0
Missouri,US,03-25-2021,38.4561,-92.2884,578148,8788,0.0,0.0,29.0,9420.037188216302,4784242.0,0.0,1.5200260141001958,84000029.0,USA,77951.90428303191,0.0,2021-03-25,0.0,0.0
Montana,US,03-25-2021,46.9219,-110.4544,103830,1435,0.0,0.0,30.0,9714.83320203073,1179826.0,0.0,1.3820668400269671,84000030.0,USA,110390.18392968418,0.0,2021-03-25,0.0,0.0
Nebraska,US,03-25-2021,41.1254,-98.2681,207227,2174,0.0,0.0,31.0,10712.683156810766,2544052.0,0.0,1.0490910933420838,84000031.0,USA,131515.79191153054,0.0,2021-03-25,0.0,0.0
Nevada,US,03-25-2021,38.3135,-117.0554,302171,5215,0.0,0.0,32.0,9810.249870461106,2902162.0,0.0,1.7258439757620685,84000032.0,USA,94221.26671506248,0.0,2021-03-25,0.0,0.0
New Hampshire,US,03-25-2021,43.4525,-71.5639,82039,1229,0.0,0.0,33.0,6033.561543592719,1625752.0,0.0,1.4980679920525604,84000033.0,USA,119565.99600944611,0.0,2021-03-25,0.0,0.0
