Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2022-05-15 04:31:41,32.3182,-86.9023,1304710,19628,0.0,0.0,1.0,26609.438558814323,7647547.0,0.0,1.504395612818174,84000001.0,USA,155971.00660081152,0.0,2022-05-14,0.0,0.0
Alaska,US,2022-05-15 04:31:41,61.3707,-152.4044,256089,1268,0.0,0.0,2.0,35006.59562979721,0.0,0.0,0.4951403613587464,84000002.0,USA,0.0,0.0,2022-05-14,0.0,0.0
American Samoa,US,2022-05-15 04:31:41,-14.271,-170.132,5999,30,0.0,0.0,60.0,10781.617871713304,0.0,0.0,0.5000833472245374,16.0,ASM,0.0,0.0,2022-05-14,0.0,0.0
Arizona,US,2022-05-15 04:31:41,33.7298,-111.4312,2030925,30230,0.0,0.0,4.0,27902.238814890043,19368861.0,0.0,1.4884843113359676,84000004.0,USA,266102.6799091104,0.0,2022-05-14,0.0,0.0
Arkansas,US,2022-05-15 04:31:41,34.9697,-92.3731,838470,11415,0.0,0.0,5.0,27784.110565165927,5147412.0,0.0,1.361408279365988,84000005.0,USA,170568.13497496856,0.0,2022-05-14,0.0,0.0
California,US,2022-05-15 04:31:41,36.1162,-119.6816,9356327,90780,0.0,0.0,6.0,23662.73595894617,164471446.0,0.0,0.9709430479547252,84000006.0,USA,416254.600506785,0.0,2022-05-14,0.0,0.0
Colorado,US,2022-05-15 04:31:41,39.0598,-105.3111,1407405,12513,0.0,0.0,8.0,24439.47769093773,17608421.0,0.0,0.8890830997474075,84000008.0,USA,305768.852748242,0.0,2022-05-14,0.0,0.0
Connecticut,US,2022-05-15 04:31:41,41.5978,-72.7554,779460,10914,0.0,0.0,9.0,21862.47558751932,14160264.0,0.0,1.400200138557463,84000009.0,USA,397170.38207583287,0.0,2022-05-14,0.0,0.0
Delaware,US,2022-05-15 04:31:41,39.3185,-75.5071,267265,2931,0.0,0.0,10.0,27446.58870116373,3286478.0,0.0,1.0966643593437224,84000010.0,USA,337502.51601003937,0.0,2022-05-14,0.0,0.0
Diamond Princess,US,2022-05-15 04:31:41,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2022-05-14,0.0,0.0
District of Columbia,US,2022-05-15 04:31:41,38.8974,-77.0268,145187,1341,0.0,0.0,11.0,20572.04473545128,0.0,0.0,0.923636413728502,84000011.0,USA,0.0,0.0,2022-05-14,0.0,0.0
Florida,US,2022-05-15 04:31:41,27.7663,-81.6868,6002153,74178,0.0,0.0,12.0,27945.92838156087,57641754.0,0.0,1.2358565334805691,84000012.0,USA,268379.0848169898,0.0,2022-05-14,0.0,0.0
Georgia,US,2022-05-15 04:31:41,33.0406,-83.6431,2530918,38086,0.0,0.0,13.0,23837.4038596748,18055397.0,0.0,1.504829472942229,84000013.0,USA,170054.41904311432,0.0,2022-05-14,0.0,0.0
Grand Princess,US,2022-05-15 04:31:41,0.0,0.0,103,3,0.0,0.0,99999.0,0.0,0.0,0.0,2.912621359223301,84099999.0,USA,0.0,0.0,2022-05-14,0.0,0.0
Guam,US,2022-05-15 04:31:41,13.4443,144.7937,48496,361,0.0,0.0,66.0,29529.49844424553,397972.0,0.0,0.7443912900032993,316.0,GUM,242327.4817480469,0.0,2022-05-14,0.0,0.0
Hawaii,US,2022-05-15 04:31:41,21.0943,-157.4983,258422,1434,0.0,0.0,15.0,18251.791122361345,3874692.0,0.0,0.5549063160257254,84000015.0,USA,273661.1784116078,0.0,2022-05-14,0.0,0.0
Idaho,US,2022-05-15 04:31:41,44.2405,-114.4788,447913,4933,0.0,0.0,16.0,25064.16946221878,1225491.0,0.0,1.1013299457707189,84000016.0,USA,68575.62539694975,0.0,2022-05-14,0.0,0.0
Illinois,US,2022-05-15 04:31:41,40.3495,-88.9861,3209355,38005,0.0,0.0,17.0,25326.59670618769,0.0,0.0,1.126025561010812,84000017.0,USA,0.0,0.0,2022-05-14,0.0,0.0
Indiana,US,2022-05-15 04:31:41,39.8494,-86.2583,1713834,23636,0.0,0.0,18.0,25457.19323747489,19792205.0,0.0,1.379130067439437,84000018.0,USA,293992.2928829261,0.0,2022-05-14,0.0,0.0
Iowa,US,2022-05-15 04:31:41,42.0115,-93.2105,770128,9555,0.0,0.0,19.0,24409.22071459587,0.0,0.0,1.240702844202522,84000019.0,USA,0.0,0.0,2022-05-14,0.0,0.0
Kansas,US,2022-05-15 04:31:41,38.5266,-96.7265,781592,8720,0.0,0.0,20.0,26828.27872313112,0.0,0.0,1.1156716035988086,84000020.0,USA,0.0,0.0,2022-05-14,0.0,0.0
Kentucky,US,2022-05-15 04:31:41,37.6681,-84.6701,1337573,15816,0.0,0.0,21.0,29938.918985342032,0.0,0.0,1.182440135977625,84000021.0,USA,0.0,0.0,2022-05-14,0.0,0.0
Louisiana,US,2022-05-15 04:31:41,31.1695,-91.8678,1244423,17295,0.0,0.0,22.0,25357.24319038443,13594090.0,0.0,1.4671625356504805,84000022.0,USA,292421.8625303681,0.0,2022-05-14,0.0,0.0
Maine,US,2022-05-15 04:31:41,44.6939,-69.3819,254855,2336,0.0,0.0,23.0,18959.434970079124,4198170.0,0.0,0.916599635086618,84000023.0,USA,312314.5753794788,0.0,2022-05-14,0.0,0.0
Maryland,US,2022-05-15 04:31:41,39.0639,-76.8021,1051938,14520,0.0,0.0,24.0,17399.829299599052,20621268.0,0.0,1.380309485920273,84000024.0,USA,341090.96081830334,0.0,2022-05-14,0.0,0.0
Massachusetts,US,2022-05-15 04:31:41,42.2302,-71.5301,1809309,20393,0.0,0.0,25.0,26250.39118590155,44430991.0,0.0,1.1271153794072766,84000025.0,USA,644627.807924059,0.0,2022-05-14,0.0,0.0
Michigan,US,2022-05-15 04:31:41,43.3266,-84.5361,2472596,36140,0.0,0.0,26.0,24758.500096677064,24272519.0,0.0,1.4616217125644464,84000026.0,USA,243044.6235487301,0.0,2022-05-14,0.0,0.0
Minnesota,US,2022-05-15 04:31:41,45.6945,-93.9002,1479047,12849,0.0,0.0,27.0,26225.94878531081,0.0,0.0,0.8687350706231783,84000027.0,USA,0.0,0.0,2022-05-14,0.0,0.0
