Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,12-01-2020,32.3182,-86.9023,252900,3638,161946.0,87316.0,1.0,5157.871873078418,2722016.0,0.0,1.438513246342428,84000001.0,USA,55515.26201846351,0.0,2020-12-01,0.0,0.0
Alaska,US,12-01-2020,61.3707,-152.4044,33139,123,7165.0,25851.0,2.0,4530.001572015392,1018628.0,0.0,0.3711638854521862,84000002.0,USA,139243.3821569418,0.0,2020-12-01,0.0,0.0
American Samoa,US,12-01-2020,-14.271,-170.132,0,0,0.0,0.0,60.0,0.0,1988.0,0.0,0.0,16.0,ASM,3572.904872306393,0.0,2020-12-01,0.0,0.0
Arizona,US,12-01-2020,33.7298,-111.4312,337139,6687,53026.0,277426.0,4.0,4631.846519104946,3860609.0,0.0,1.9834548954585496,84000004.0,USA,31213.11077213196,0.0,2020-12-01,0.0,0.0
Arkansas,US,12-01-2020,34.9697,-92.3731,159309,2512,140682.0,16115.0,5.0,5278.971066378068,1691453.0,0.0,1.576809847529016,84000005.0,USA,56049.133740958656,0.0,2020-12-01,0.0,0.0
California,US,12-01-2020,36.1162,-119.6816,1282964,19353,0.0,0.0,6.0,3246.101845497278,24161313.0,0.0,1.508724028482614,84000006.0,USA,61148.95889304938,0.0,2020-12-01,0.0,0.0
Colorado,US,12-01-2020,39.0598,-105.3111,237310,3109,12779.0,221422.0,8.0,4120.869579713326,3255541.0,0.0,1.3101007121486663,84000008.0,USA,56532.21470822764,0.0,2020-12-01,0.0,0.0
Connecticut,US,12-01-2020,41.5978,-72.7554,118754,5040,9800.0,103914.0,9.0,3330.8398454317985,3286210.0,0.0,4.244067568250332,84000009.0,USA,92172.38331724767,0.0,2020-12-01,0.0,0.0
Delaware,US,12-01-2020,39.3185,-75.5071,36343,826,17713.0,17804.0,10.0,3732.218484150164,744188.0,0.0,2.272789808216163,84000010.0,USA,76423.8562937221,0.0,2020-12-01,0.0,0.0
Diamond Princess,US,12-01-2020,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2020-12-01,0.0,0.0
