Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,06-26-2021,32.3182,-86.9023,549934,11336,0.0,0.0,1.0,11215.85255298342,4748895.0,0.0,2.061338269683271,84000001.0,USA,96853.26986438408,0.0,2021-06-26,0.0,0.0
Alaska,US,06-26-2021,61.3707,-152.4044,71035,374,0.0,0.0,2.0,9710.270728389914,2166683.0,0.0,0.5265010206236362,84000002.0,USA,296179.04571830854,0.0,2021-06-26,0.0,0.0
American Samoa,US,06-26-2021,-14.271,-170.132,0,0,0.0,0.0,60.0,0.0,2140.0,0.0,0.0,16.0,ASM,3846.084721698028,0.0,2021-06-26,0.0,0.0
Arizona,US,06-26-2021,33.7298,-111.4312,892711,17914,0.0,0.0,4.0,12264.675216799884,10085870.0,0.0,2.0066964560759306,84000004.0,USA,138566.59078790946,0.0,2021-06-26,0.0,0.0
Arkansas,US,06-26-2021,34.9697,-92.3731,347254,5893,0.0,0.0,5.0,11506.84404951415,3113926.0,0.0,1.6970286879344805,84000005.0,USA,103185.16378134563,0.0,2021-06-26,0.0,0.0
California,US,06-26-2021,36.1162,-119.6816,3884087,63020,0.0,0.0,6.0,9831.727260701076,69046971.0,0.0,1.6228652978556577,84000006.0,USA,174748.38355715902,0.0,2021-06-26,0.0,0.0
Colorado,US,06-26-2021,39.0598,-105.3111,556542,6770,0.0,0.0,8.0,9664.308278761171,8981422.0,0.0,1.2164400889780107,84000008.0,USA,155961.69020423928,0.0,2021-06-26,0.0,0.0
Connecticut,US,06-26-2021,41.5978,-72.7554,349120,8275,0.0,0.0,9.0,9792.1990571867,8748498.0,0.0,2.370245187901008,84000009.0,USA,245379.9091068965,0.0,2021-06-26,0.0,0.0
Delaware,US,06-26-2021,39.3185,-75.5071,109657,1694,0.0,0.0,10.0,11261.147464888823,1893622.0,0.0,1.5448170203452585,84000010.0,USA,194464.1617476103,0.0,2021-06-26,0.0,0.0
Diamond Princess,US,06-26-2021,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2021-06-26,0.0,0.0
District of Columbia,US,06-26-2021,38.8974,-77.0268,49305,1141,0.0,0.0,11.0,6986.194808635932,1665012.0,0.0,2.31416692019065,84000011.0,USA,235921.2694598221,0.0,2021-06-26,0.0,0.0
Florida,US,06-26-2021,27.7663,-81.6868,2365464,37772,0.0,0.0,12.0,11013.56255549642,31125427.0,0.0,1.5968114501002764,84000012.0,USA,144919.4903541281,0.0,2021-06-26,0.0,0.0
Georgia,US,06-26-2021,33.0406,-83.6431,1133063,21393,0.0,0.0,13.0,10671.73267938934,9067513.0,0.0,1.88806800680986,84000013.0,USA,85402.20164535218,0.0,2021-06-26,0.0,0.0
Grand Princess,US,06-26-2021,0.0,0.0,103,3,0.0,0.0,99999.0,0.0,0.0,0.0,2.912621359223301,84099999.0,USA,0.0,0.0,2021-06-26,0.0,0.0
Guam,US,06-26-2021,13.4443,144.7937,8328,139,0.0,0.0,66.0,5070.967977640977,164327.0,0.0,1.669068203650336,316.0,GUM,100059.6727739924,0.0,2021-06-26,0.0,0.0
Hawaii,US,06-26-2021,21.0943,-157.4983,37596,516,0.0,0.0,15.0,2655.324775120915,1720624.0,0.0,1.3724864347270986,84000015.0,USA,121523.97956877456,0.0,2021-06-26,0.0,0.0
Idaho,US,06-26-2021,44.2405,-114.4788,194690,2145,0.0,0.0,16.0,10894.399476236174,796568.0,0.0,1.1017515023884124,84000016.0,USA,44574.092156692685,0.0,2021-06-26,0.0,0.0
Illinois,US,06-26-2021,40.3495,-88.9861,1390470,25638,0.0,0.0,17.0,10972.62974279703,25634328.0,0.0,1.8434558468159536,84000017.0,USA,202293.956014688,0.0,2021-06-26,0.0,0.0
Indiana,US,06-26-2021,39.8494,-86.2583,752699,13822,0.0,0.0,18.0,11180.548345203862,10804310.0,0.0,1.8363250117244745,84000018.0,USA,160486.60924429225,0.0,2021-06-26,0.0,0.0
Iowa,US,06-26-2021,42.0115,-93.2105,373532,6131,0.0,0.0,19.0,11839.103411334772,1492201.0,0.0,1.6413587055459773,84000019.0,USA,47295.33734592259,0.0,2021-06-26,0.0,0.0
Kansas,US,06-26-2021,38.5266,-96.7265,318352,5147,0.0,0.0,20.0,10927.486704145176,1443701.0,0.0,1.6167638337437804,84000020.0,USA,49555.28308997932,0.0,2021-06-26,0.0,0.0
Kentucky,US,06-26-2021,37.6681,-84.6701,464547,7207,0.0,0.0,21.0,10397.963324531584,5465210.0,0.0,1.5514038407308626,84000021.0,USA,122327.8874707258,0.0,2021-06-26,0.0,0.0
Louisiana,US,06-26-2021,31.1695,-91.8678,479521,10723,0.0,0.0,22.0,10314.95480333179,7090654.0,0.0,2.2361898644689178,84000022.0,USA,152526.74134409914,0.0,2021-06-26,0.0,0.0
Maine,US,06-26-2021,44.6939,-69.3819,68964,858,0.0,0.0,23.0,5130.440734050879,2335098.0,0.0,1.2441273708021576,84000023.0,USA,173715.00923961398,0.0,2021-06-26,0.0,0.0
Maryland,US,06-26-2021,39.0639,-76.8021,462078,9734,0.0,0.0,24.0,7643.1104524222255,10786503.0,0.0,2.1065707521241004,84000024.0,USA,178416.70415900278,0.0,2021-06-26,0.0,0.0
Massachusetts,US,06-26-2021,42.2302,-71.5301,709738,14500,0.0,0.0,25.0,10297.2461528127,23708608.0,0.0,2.53431547979677,84000025.0,USA,343976.7527123311,0.0,2021-06-26,0.0,0.0
Michigan,US,06-26-2021,43.3266,-84.5361,999119,20959,0.0,0.0,26.0,10004.338702356506,14194257.0,0.0,2.097748116090276,84000026.0,USA,142129.3706318214,0.0,2021-06-26,0.0,0.0
