Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,12-08-2021,32.3182,-86.9023,850096,16203,0.0,0.0,1.0,17337.628500658244,6336444.0,0.0,1.9060200259735367,84000001.0,USA,129231.18340425662,0.0,2021-12-08,0.0,0.0
Alaska,US,12-08-2021,61.3707,-152.4044,152977,886,0.0,0.0,2.0,20911.49553342583,3566952.0,0.0,0.579172032397027,84000002.0,USA,487591.6040708364,0.0,2021-12-08,0.0,0.0
American Samoa,US,12-08-2021,-14.271,-170.132,10,0,0.0,0.0,60.0,17.97235851260761,2140.0,0.0,0.0,16.0,ASM,3846.084721698028,0.0,2021-12-08,0.0,0.0
Arizona,US,12-08-2021,33.7298,-111.4312,1301597,22779,0.0,0.0,4.0,17882.231167937975,14851253.0,0.0,1.750080862202356,84000004.0,USA,204036.6866853045,0.0,2021-12-08,0.0,0.0
Arkansas,US,12-08-2021,34.9697,-92.3731,535450,8796,0.0,0.0,5.0,17743.034338876878,4273984.0,0.0,1.642730413670744,84000005.0,USA,141625.63241350336,0.0,2021-12-08,0.0,0.0
California,US,12-08-2021,36.1162,-119.6816,5137779,75033,0.0,0.0,6.0,13002.877615870915,113028993.0,0.0,1.461346907172551,84000006.0,USA,286060.8298348589,0.0,2021-12-08,0.0,0.0
Colorado,US,12-08-2021,39.0598,-105.3111,849269,9495,0.0,0.0,8.0,14747.489726912294,13365969.0,0.0,1.1180203210054764,84000008.0,USA,232099.0057540405,0.0,2021-12-08,0.0,0.0
Connecticut,US,12-08-2021,41.5978,-72.7554,433464,8946,0.0,0.0,9.0,12157.899209797137,11317197.0,0.0,2.063839211560821,84000009.0,USA,317427.37681426486,0.0,2021-12-08,0.0,0.0
Delaware,US,12-08-2021,39.3185,-75.5071,157751,2206,0.0,0.0,10.0,16200.12651936198,2513930.0,0.0,1.3984063492465977,84000010.0,USA,258166.2497278601,0.0,2021-12-08,0.0,0.0
Diamond Princess,US,12-08-2021,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2021-12-08,0.0,0.0
